,Var1,Freq
7039,Gm33479,1
7040,Gm33481,1
7041,Gm33484,1
7042,Gm33485,1
7043,Gm33508,1
7045,Gm33510,1
7046,Gm33524,2
7047,Gm33525,1
7048,Gm33528,1
7050,Gm33534,1
7051,Gm33539,1
7052,Gm33547,1
7053,Gm33548,1
7054,Gm33552,1
7057,Gm33561,1
7058,Gm33563,1
7059,Gm33564,1
7061,Gm33581,1
7064,Gm33587,2
7065,Gm33590,1
7066,Gm33592,1
7068,Gm33596,1
7069,Gm33611,1
7070,Gm33616,2
7071,Gm33617,1
7073,Gm33624,1
7074,Gm33627,1
7076,Gm33630,1
7078,Gm33642,3
7079,Gm33643,1
7080,Gm33644,1
7081,Gm33655,2
7082,Gm33662,1
7083,Gm33663,1
7084,Gm33668,2
7085,Gm33680,1
7086,Gm33682,1
7087,Gm33687,1
7088,Gm33690,1
7089,Gm33693,1
7090,Gm33695,1
7091,Gm33702,1
7093,Gm33704,1
7094,Gm33708,1
7095,Gm33710,1
7098,Gm33721,1
7099,Gm33727,1
7100,Gm33728,1
7101,Gm3373,2
7102,Gm33746,1
7103,Gm33747,1
7104,Gm33750,2
7105,Gm33753,1
7106,Gm33758,3
7107,Gm33763,1
7108,Gm33787,1
7110,Gm33798,1
7111,Gm33801,1
7112,Gm33823,1
7113,Gm33826,2
7114,Gm33827,1
7115,Gm33828,1
7116,Gm3383,2
7117,Gm33831,1
7118,Gm33836,2
7119,Gm33838,1
7120,Gm33841,1
7121,Gm33852,1
7122,Gm33861,1
7123,Gm33862,2
7124,Gm33869,1
7125,Gm33892,1
7126,Gm33893,1
7127,Gm33901,1
7128,Gm33909,1
7129,Gm33923,1
7130,Gm33924,1
7131,Gm33926,1
7132,Gm33929,1
7133,Gm33933,2
7135,Gm33958,1
7136,Gm33963,1
7137,Gm33964,1
7138,Gm33966,1
7139,Gm33971,1
7140,Gm33973,1
7141,Gm33974,1
7143,Gm33979,2
7144,Gm33980,2
7145,Gm33982,1
7147,Gm33995,1
7148,Gm33998,2
7149,Gm34004,1
7150,Gm34006,1
7151,Gm34011,1
7152,Gm34014,1
7153,Gm34016,1
7154,Gm34025,2
7155,Gm34026,1
7156,Gm34036,1
7157,Gm3404,2
7158,Gm34045,1
7159,Gm34050,1
7160,Gm34056,2
7161,Gm34057,2
7162,Gm34058,1
7163,Gm34061,1
7164,Gm34062,2
7165,Gm34066,1
7167,Gm34081,1
7168,Gm34090,1
7169,Gm34102,1
7170,Gm3411,1
7172,Gm34116,1
7173,Gm34118,1
7174,Gm34121,1
7175,Gm34122,1
7176,Gm34127,1
7177,Gm34128,1
7178,Gm34132,1
7179,Gm34140,1
7180,Gm34150,1
7181,Gm34157,1
7182,Gm34159,1
7183,Gm34177,2
7184,Gm34178,1
7185,Gm34180,1
7186,Gm34182,1
7187,Gm34185,1
7188,Gm34189,1
7189,Gm34199,1
7190,Gm34201,2
7191,Gm34207,1
7192,Gm34218,1
7193,Gm34222,1
7194,Gm34226,1
7195,Gm34231,1
7196,Gm34235,1
7197,Gm34250,1
7198,Gm34253,1
7199,Gm34256,1
7200,Gm34265,1
7202,Gm34280,1
7203,Gm34283,1
7204,Gm34288,2
7205,Gm34289,1
7206,Gm34296,1
7207,Gm34299,1
7208,Gm34300,1
7209,Gm34307,2
7210,Gm34317,1
7211,Gm34322,1
7212,Gm34323,1
7213,Gm34331,1
7214,Gm34332,1
7215,Gm34333,1
7216,Gm34335,2
7217,Gm34336,1
7218,Gm34343,2
7219,Gm34344,1
7220,Gm34347,1
7221,Gm34348,1
7222,Gm34349,1
7223,Gm34354,2
7224,Gm34362,1
7225,Gm34366,1
7226,Gm34372,1
7227,Gm34375,1
7228,Gm34388,1
7229,Gm34396,1
7230,Gm34405,1
7231,Gm34407,1
7232,Gm34412,1
7234,Gm34425,1
7235,Gm34439,1
7236,Gm34441,1
7237,Gm34455,2
7238,Gm34458,1
7239,Gm34459,1
7240,Gm34466,1
7242,Gm34471,1
7243,Gm34472,2
7244,Gm34483,1
7245,Gm34484,1
7248,Gm34503,1
7249,Gm34507,1
7252,Gm34529,1
7254,Gm34538,4
7255,Gm34542,1
7257,Gm34554,1
7258,Gm34557,1
7259,Gm34558,1
7260,Gm34563,1
7262,Gm34572,2
7263,Gm34574,1
7265,Gm34586,1
7266,Gm34588,1
7267,Gm34590,1
7268,Gm34597,2
7269,Gm34598,1
7270,Gm34606,2
7271,Gm34607,1
7272,Gm34608,1
7273,Gm34620,1
7274,Gm34621,1
7275,Gm34622,1
7276,Gm34624,1
7277,Gm34627,1
7278,Gm34632,1
7279,Gm34640,1
7280,Gm34645,2
7281,Gm34648,1
7282,Gm34652,1
7283,Gm34654,2
7285,Gm34661,2
7286,Gm34662,1
7287,Gm34672,2
7288,Gm34686,1
7289,Gm34687,1
7290,Gm34689,1
7291,Gm34699,1
7292,Gm34702,2
7293,Gm34703,2
7294,Gm34721,1
7296,Gm34725,1
7297,Gm34726,1
7300,Gm34735,1
7301,Gm34738,2
7302,Gm3474,1
7303,Gm34740,1
7305,Gm34751,2
7306,Gm34754,2
7307,Gm34755,2
7309,Gm34771,2
7310,Gm34772,1
7312,Gm34790,1
7313,Gm34793,3
7314,Gm34799,2
7315,Gm34808,1
7316,Gm34822,1
7317,Gm34823,1
7318,Gm34829,1
7319,Gm34833,1
7320,Gm34846,1
7321,Gm34847,1
7322,Gm34849,1
7323,Gm34854,1
7324,Gm34858,1
7326,Gm34863,1
7328,Gm34883,2
7329,Gm34891,2
7330,Gm34903,1
7331,Gm34907,2
7333,Gm34911,1
7335,Gm34924,1
7336,Gm34931,2
7337,Gm34938,1
7338,Gm34939,1
7339,Gm34941,1
7340,Gm34945,1
7341,Gm34957,1
7342,Gm34968,1
7343,Gm34969,1
7344,Gm34972,1
7345,Gm34978,1
7346,Gm34980,1
7347,Gm34982,1
7349,Gm34992,1
7350,Gm34994,1
7351,Gm34999,1
7353,Gm35025,1
7354,Gm35035,1
7355,Gm35037,3
7356,Gm35039,1
7357,Gm35041,1
7359,Gm35073,1
7360,Gm35074,2
7361,Gm35076,1
7362,Gm35077,1
7364,Gm35083,1
7365,Gm35089,1
7366,Gm35099,2
7367,Gm35117,3
7369,Gm35125,1
7370,Gm35131,1
7371,Gm35143,1
7372,Gm35150,1
7375,Gm35162,1
7376,Gm35166,1
7377,Gm35167,1
7378,Gm35169,1
7379,Gm35170,2
7380,Gm35183,1
7381,Gm35186,1
7382,Gm35189,1
7384,Gm35195,1
7385,Gm35197,1
7386,Gm35219,1
7387,Gm35222,1
7388,Gm35229,2
7389,Gm35231,1
7390,Gm35235,1
7391,Gm35240,1
7392,Gm35246,1
7394,Gm35260,1
7395,Gm35261,1
7396,Gm35281,2
7397,Gm35284,1
7398,Gm35285,2
7399,Gm35287,1
7400,Gm35294,1
7401,Gm35297,1
7402,Gm35315,1
7403,Gm35321,2
7404,Gm35338,1
7405,Gm35339,2
7406,Gm35340,1
7407,Gm35343,2
7409,Gm35347,1
7410,Gm35350,1
7411,Gm35363,1
7412,Gm35378,1
7413,Gm35380,1
7414,Gm35381,1
7415,Gm35388,1
7416,Gm35398,1
7417,Gm35399,1
7418,Gm35402,1
7419,Gm35419,1
7420,Gm35420,1
7421,Gm35431,2
7422,Gm35437,1
7423,Gm35450,1
7424,Gm35456,1
7425,Gm35458,1
7426,Gm35469,1
7427,Gm35476,1
7428,Gm35478,1
7429,Gm35493,2
7430,Gm35515,1
7431,Gm35520,1
7432,Gm35531,2
7433,Gm35532,1
7434,Gm35537,1
7435,Gm35540,3
7438,Gm35549,1
7440,Gm35558,1
7441,Gm35569,2
7444,Gm35584,3
7445,Gm35596,1
7446,Gm35600,1
7448,Gm35607,1
7450,Gm35618,1
7451,Gm35620,1
7452,Gm35621,2
7453,Gm35624,1
7454,Gm35628,1
7455,Gm35631,1
7457,Gm35639,1
7458,Gm35649,1
7459,Gm35650,1
7460,Gm35658,1
7461,Gm35677,1
7462,Gm35679,1
7463,Gm35681,1
7464,Gm35692,1
7465,Gm35693,2
7467,Gm35706,1
7469,Gm35714,2
7470,Gm35715,2
7471,Gm35718,1
7472,Gm35720,1
7473,Gm35721,1
7475,Gm35730,1
7476,Gm35742,1
7477,Gm35746,1
7478,Gm35752,1
7479,Gm35756,1
7480,Gm35760,1
7481,Gm35763,1
7482,Gm35778,1
7483,Gm35779,2
7485,Gm35797,1
7486,Gm35807,1
7487,Gm35808,1
7488,Gm35814,1
7489,Gm35816,2
7490,Gm35817,1
7493,Gm35831,1
7494,Gm35833,1
7495,Gm35835,1
7496,Gm35837,2
7497,Gm35846,1
7498,Gm35853,4
7499,Gm35860,1
7500,Gm35865,1
7501,Gm35878,1
7503,Gm35884,1
7504,Gm35886,2
7505,Gm35889,1
7506,Gm35918,1
7507,Gm35932,1
7509,Gm35939,1
7510,Gm35941,1
7511,Gm35946,1
7512,Gm3596,1
7513,Gm35966,1
7515,Gm35972,1
7516,Gm35983,2
7517,Gm35986,2
7519,Gm35997,1
7520,Gm36001,1
7521,Gm36007,1
7522,Gm36012,1
7523,Gm36013,1
7524,Gm36023,2
7525,Gm36027,1
7526,Gm36033,1
7527,Gm36037,2
7528,Gm3604,1
7529,Gm36040,1
7530,Gm36043,1
7531,Gm36059,1
7532,Gm36062,1
7533,Gm36097,1
7534,Gm36116,2
7536,Gm36129,2
7537,Gm36132,1
7538,Gm36134,1
7539,Gm36139,1
7540,Gm36148,1
7541,Gm36149,1
7543,Gm36159,2
7544,Gm36161,1
7545,Gm36163,1
7546,Gm36167,1
7548,Gm36171,3
7549,Gm36176,1
7550,Gm3618,1
7551,Gm36180,1
7553,Gm36188,2
7554,Gm36199,1
7556,Gm36209,1
7557,Gm36215,1
7558,Gm36216,1
7560,Gm36224,1
7561,Gm36227,1
7562,Gm36232,2
7563,Gm36235,1
7565,Gm36246,1
7567,Gm36251,2
7568,Gm36254,2
7570,Gm36279,1
7571,Gm36286,1
7572,Gm36288,1
7573,Gm3629,1
7575,Gm36301,1
7578,Gm36309,2
7579,Gm36313,1
7580,Gm36315,1
7581,Gm36316,2
7582,Gm36327,2
7583,Gm36329,1
7584,Gm36340,1
7585,Gm36341,1
7586,Gm36355,2
7587,Gm36357,1
7588,Gm36359,1
7589,Gm3636,2
7591,Gm36363,1
7592,Gm36365,1
7593,Gm36372,1
7594,Gm36373,1
7595,Gm36375,1
7596,Gm36390,1
7597,Gm36394,3
7598,Gm36395,2
7599,Gm36405,3
7600,Gm36409,1
7601,Gm36411,1
7602,Gm36412,1
7603,Gm36416,1
7604,Gm36419,1
7605,Gm3642,1
7606,Gm36423,1
7607,Gm36428,1
7608,Gm36434,1
7609,Gm36441,1
7610,Gm36445,1
7611,Gm36446,1
7612,Gm36447,1
7613,Gm36457,1
7614,Gm36458,1
7615,Gm36459,2
7616,Gm36460,1
7618,Gm36475,1
7619,Gm36476,1
7620,Gm36482,2
7621,Gm36486,1
7622,Gm36488,1
7624,Gm36496,2
7625,Gm36499,1
7626,Gm3650,1
7627,Gm36500,1
7628,Gm36505,1
7629,Gm36510,1
7630,Gm36518,1
7631,Gm36520,1
7632,Gm36529,1
7633,Gm36531,1
7634,Gm36533,1
7635,Gm36534,1
7636,Gm36535,1
7637,Gm36539,1
7638,Gm3654,1
7640,Gm36543,1
7641,Gm36549,1
7642,Gm36550,1
7644,Gm36561,1
7645,Gm36563,1
7646,Gm36568,1
7648,Gm36582,1
7649,Gm36585,1
7651,Gm36601,2
7652,Gm36603,1
7653,Gm36604,2
7654,Gm36606,1
7655,Gm36620,2
7656,Gm36635,2
7657,Gm36639,1
7658,Gm36641,1
7659,Gm36642,2
7660,Gm36649,1
7661,Gm36651,1
7662,Gm36660,1
7663,Gm36665,1
7664,Gm3667,1
7665,Gm36670,1
7666,Gm36672,1
7667,Gm36677,1
7668,Gm36684,1
7669,Gm36690,1
7670,Gm36709,1
7671,Gm36722,1
7672,Gm36732,1
7673,Gm36734,2
7675,Gm36745,3
7676,Gm36746,1
7677,Gm36747,1
7678,Gm36749,1
7679,Gm36750,1
7680,Gm36751,1
7682,Gm36757,1
7683,Gm36763,1
7684,Gm36764,1
7685,Gm36767,2
7686,Gm36768,1
7687,Gm36774,1
7688,Gm36784,1
7689,Gm36787,2
7690,Gm36788,1
7691,Gm36794,2
7692,Gm36798,4
7693,Gm36803,1
7694,Gm36808,1
7695,Gm36816,1
7696,Gm36818,1
7699,Gm36824,1
7700,Gm36830,1
7701,Gm36839,1
7702,Gm36843,1
7703,Gm36845,1
7704,Gm36849,1
7705,Gm36857,2
7706,Gm36862,1
7707,Gm36873,2
7708,Gm36875,1
7710,Gm36882,1
7711,Gm36885,1
7712,Gm36893,1
7713,Gm36896,1
7714,Gm36905,1
7715,Gm36907,1
7716,Gm36908,1
7717,Gm36909,1
7719,Gm36917,1
7720,Gm36920,1
7721,Gm36924,1
7723,Gm3696,1
7724,Gm37120,1
7725,Gm37292,1
7726,Gm3739,1
7728,Gm3752,1
7729,Gm37548,1
7731,Gm37679,1
7732,Gm37754,1
7733,Gm3776,2
7734,Gm37804,1
7735,Gm37885,2
7736,Gm37915,1
7742,Gm38414,1
7743,Gm38415,1
7744,Gm38418,1
7747,Gm38427,2
7748,Gm38439,1
7749,Gm38446,1
7751,Gm38460,1
7752,Gm38467,1
7753,Gm38468,1
7754,Gm38469,2
7755,Gm38498,1
7756,Gm38501,1
7757,Gm38504,1
7758,Gm38510,1
7759,Gm38512,2
7760,Gm38514,1
7761,Gm38515,3
7762,Gm38516,1
7764,Gm38530,2
7766,Gm38540,1
7768,Gm38560,1
7769,Gm38562,1
7770,Gm38563,1
7771,Gm38565,1
7772,Gm38571,1
7773,Gm38576,1
7774,Gm38585,1
7775,Gm38587,1
7776,Gm38588,1
7777,Gm38594,1
7778,Gm38597,2
7779,Gm38601,2
7780,Gm38604,2
7782,Gm38625,1
7783,Gm38630,1
7785,Gm38634,1
7786,Gm38642,1
7787,Gm38643,1
7788,Gm38646,1
7789,Gm38647,1
7790,Gm38651,1
7791,Gm38678,1
7792,Gm38722,1
7793,Gm38726,1
7794,Gm38732,1
7795,Gm38736,1
7796,Gm38737,1
7798,Gm38752,1
7799,Gm38762,1
7800,Gm38775,2
7802,Gm38780,1
7803,Gm38787,3
7804,Gm38794,2
7805,Gm38795,1
7806,Gm38797,1
7807,Gm38805,1
7808,Gm38808,1
7809,Gm38811,2
7811,Gm38821,1
7812,Gm38825,1
7813,Gm3883,1
7814,Gm38842,2
7816,Gm38860,2
7817,Gm38862,1
7818,Gm38867,1
7820,Gm38874,2
7821,Gm38878,1
7822,Gm38880,2
7824,Gm38887,1
7826,Gm38895,1
7828,Gm38899,2
7829,Gm38900,1
7830,Gm38901,1
7831,Gm38903,1
7832,Gm38907,1
7833,Gm38908,1
7834,Gm38914,1
7835,Gm38919,1
7836,Gm38921,1
7837,Gm38923,1
7838,Gm38926,2
7839,Gm38928,1
7840,Gm38948,1
7841,Gm38952,2
7843,Gm38955,1
7844,Gm38956,1
7845,Gm38957,3
7847,Gm38962,1
7848,Gm38970,2
7849,Gm38972,1
7850,Gm38973,1
7851,Gm38979,1
7853,Gm38985,1
7854,Gm38987,1
7855,Gm38988,1
7856,Gm38992,1
7857,Gm38998,1
7859,Gm39001,1
7860,Gm39002,1
7861,Gm39003,1
7862,Gm39006,1
7863,Gm39009,1
7864,Gm39010,1
7865,Gm39017,1
7866,Gm39019,1
7867,Gm39022,1
7868,Gm39023,1
7869,Gm39024,2
7871,Gm39029,1
7872,Gm39038,1
7873,Gm39044,1
7874,Gm39054,1
7876,Gm39068,1
7877,Gm39070,1
7878,Gm39075,1
7880,Gm39083,1
7881,Gm39084,3
7882,Gm39085,2
7883,Gm39086,2
7885,Gm39103,1
7886,Gm39112,1
7887,Gm39114,1
7888,Gm39119,1
7889,Gm39129,1
7890,Gm39130,2
7893,Gm39145,1
7894,Gm39146,1
7895,Gm39149,1
7896,Gm39151,1
7898,Gm39157,1
7899,Gm39158,1
7900,Gm39165,1
7901,Gm39171,2
7902,Gm39173,2
7903,Gm39174,1
7904,Gm39187,1
7905,Gm39195,2
7906,Gm39203,1
7908,Gm39221,1
7909,Gm39222,1
7910,Gm39223,1
7911,Gm39236,2
7912,Gm39241,1
7913,Gm39244,1
7915,Gm39251,1
7916,Gm39252,1
7918,Gm39261,2
7919,Gm39264,1
7920,Gm39265,1
7921,Gm39272,1
7922,Gm39273,1
7923,Gm39277,1
7924,Gm39280,1
7925,Gm39282,1
7927,Gm39285,1
7928,Gm39292,1
7929,Gm39301,1
7930,Gm39302,1
7931,Gm39303,1
7932,Gm39305,1
7933,Gm39306,1
7934,Gm39314,1
7935,Gm39318,1
7936,Gm39319,1
7937,Gm39322,1
7938,Gm39326,3
7939,Gm39327,2
7940,Gm39329,2
7941,Gm39331,1
7942,Gm39334,1
7943,Gm39340,1
7944,Gm39341,1
7945,Gm39344,1
7946,Gm39348,1
7947,Gm39350,2
7948,Gm39351,1
7949,Gm39352,1
7950,Gm39353,1
7951,Gm39354,1
7952,Gm39355,1
7953,Gm39359,2
7954,Gm39360,1
7955,Gm39375,1
7956,Gm39384,1
7957,Gm39386,1
7958,Gm39392,1
7960,Gm39407,1
7961,Gm39409,1
7962,Gm39417,1
7963,Gm39420,1
7964,Gm39424,1
7967,Gm39440,2
7970,Gm39446,1
7971,Gm39454,1
7972,Gm39456,1
7973,Gm39457,1
7974,Gm39459,1
7975,Gm39464,2
7976,Gm39467,3
7977,Gm39468,1
7978,Gm39469,1
7979,Gm39471,1
7980,Gm39472,1
7981,Gm39476,1
7982,Gm39478,1
7984,Gm39483,2
7985,Gm39484,1
7986,Gm39485,1
7987,Gm39494,1
7988,Gm39505,1
7989,Gm39511,1
7990,Gm39526,1
7991,Gm39528,1
7992,Gm39530,1
7993,Gm39546,1
7996,Gm39559,2
7997,Gm39565,2
7999,Gm39583,1
8000,Gm39601,1
8001,Gm39602,1
8002,Gm39605,1
8003,Gm39606,1
8004,Gm39608,1
8005,Gm39616,2
8006,Gm39623,1
8007,Gm39628,1
8008,Gm39633,1
8009,Gm39637,1
8010,Gm39650,1
8011,Gm39654,1
8012,Gm39660,1
8013,Gm39661,1
8015,Gm39663,1
8018,Gm39674,2
8019,Gm39675,2
8020,Gm39683,2
8021,Gm39691,2
8022,Gm39693,2
8023,Gm39694,2
8024,Gm39697,1
8026,Gm39712,2
8028,Gm39717,1
8029,Gm39719,2
8030,Gm39736,1
8032,Gm39755,1
8033,Gm39769,1
8034,Gm39772,2
8035,Gm39777,1
8036,Gm39781,1
8038,Gm39784,1
8039,Gm39789,1
8040,Gm39793,1
8041,Gm39795,1
8042,Gm39801,1
8043,Gm39809,1
8044,Gm39820,1
8045,Gm39822,1
8046,Gm39830,1
8047,Gm39831,1
8048,Gm39840,1
8049,Gm39841,1
8050,Gm3985,1
8051,Gm39867,1
8052,Gm39868,1
8053,Gm39870,1
8054,Gm39871,1
8055,Gm39876,1
8056,Gm39881,1
8059,Gm39902,1
8060,Gm39904,1
8061,Gm39908,2
8062,Gm39913,1
8063,Gm39929,1
8064,Gm3993,1
8066,Gm39932,1
8067,Gm39951,1
8068,Gm39962,1
8069,Gm39963,1
8072,Gm39988,1
8073,Gm39990,1
8075,Gm40001,1
8076,Gm40002,1
8077,Gm40008,1
8078,Gm40017,1
8079,Gm40026,1
8080,Gm40029,1
8082,Gm40036,1
8083,Gm40039,1
8084,Gm40040,1
8085,Gm40056,2
8086,Gm40062,1
8087,Gm40078,2
8088,Gm40079,1
8089,Gm40085,1
8090,Gm40089,2
8093,Gm40096,1
8094,Gm40097,1
8096,Gm40108,1
8097,Gm40109,1
8098,Gm40120,1
8099,Gm40121,1
8100,Gm40122,1
8101,Gm40124,1
8103,Gm40130,1
8105,Gm40138,1
8106,Gm40151,1
8107,Gm40159,1
8108,Gm40167,1
8109,Gm40176,1
8110,Gm40179,1
8111,Gm40181,2
8112,Gm40185,1
8113,Gm40192,1
8114,Gm40200,1
8115,Gm40210,1
8116,Gm40221,2
8117,Gm40228,1
8118,Gm40237,1
8119,Gm40241,1
8120,Gm40244,2
8121,Gm40255,1
8122,Gm40258,1
8123,Gm40270,1
8124,Gm40281,1
8125,Gm40289,1
8126,Gm40290,1
8127,Gm40305,1
8128,Gm40315,1
8129,Gm40320,2
8130,Gm40323,1
8131,Gm40324,1
8132,Gm40325,2
8133,Gm40331,1
8135,Gm40337,1
8136,Gm40338,1
8137,Gm40348,1
8138,Gm40352,1
8139,Gm40356,1
8140,Gm40358,1
8141,Gm40359,1
8143,Gm40363,2
8144,Gm40364,1
8145,Gm40365,2
8146,Gm40367,2
8147,Gm40386,1
8148,Gm40387,1
8151,Gm40409,1
8152,Gm40412,1
8153,Gm40418,1
8154,Gm40428,1
8155,Gm40435,2
8156,Gm40436,1
8157,Gm40439,1
8158,Gm40446,1
8160,Gm40450,1
8162,Gm40453,1
8163,Gm40468,1
8164,Gm40469,1
8167,Gm40478,1
8168,Gm40484,1
8169,Gm40486,1
8171,Gm40499,2
8173,Gm40515,1
8174,Gm40518,1
8175,Gm40522,2
8177,Gm40536,1
8178,Gm40546,2
8179,Gm40557,2
8180,Gm40558,2
8181,Gm40564,1
8182,Gm40565,1
8183,Gm40575,1
8184,Gm40578,1
8185,Gm40582,1
8186,Gm40586,1
8187,Gm40591,1
8188,Gm40602,1
8189,Gm40612,1
8190,Gm40627,1
8192,Gm40645,1
8193,Gm40646,1
8194,Gm40649,1
8195,Gm40667,1
8198,Gm40674,1
8199,Gm40683,2
8200,Gm40685,1
8201,Gm40698,1
8202,Gm40703,2
8203,Gm40709,1
8204,Gm40715,1
8206,Gm40720,1
8207,Gm40723,2
8208,Gm40728,1
8209,Gm40733,1
8210,Gm40739,1
8211,Gm40740,1
8212,Gm40741,1
8213,Gm40743,1
8214,Gm40750,1
8215,Gm40768,1
8216,Gm40770,1
8217,Gm40776,1
8218,Gm40787,2
8219,Gm40791,1
8220,Gm40796,1
8221,Gm40802,1
8222,Gm40805,2
8223,Gm40816,1
8224,Gm40822,1
8225,Gm40823,1
8226,Gm40841,1
8227,Gm40855,1
8228,Gm40860,1
8229,Gm40874,1
8230,Gm40876,2
8232,Gm40893,1
8234,Gm40912,1
8235,Gm40916,1
8236,Gm40921,1
8237,Gm40922,1
8238,Gm40929,2
8239,Gm40932,1
8240,Gm40934,2
8241,Gm40935,3
8242,Gm40940,1
8243,Gm40943,1
8244,Gm40955,1
8245,Gm40959,1
8247,Gm40993,1
8248,Gm41000,1
8249,Gm41002,2
8250,Gm41005,1
8251,Gm41006,1
8252,Gm41028,1
8253,Gm41031,2
8254,Gm41033,2
8255,Gm41036,1
8256,Gm41055,1
8257,Gm41056,1
8258,Gm41062,1
8259,Gm41067,1
8260,Gm41069,1
8262,Gm41086,1
8263,Gm41087,1
8264,Gm41090,1
8265,Gm41099,1
8266,Gm41104,1
8268,Gm41112,1
8270,Gm41121,1
8271,Gm41130,1
8272,Gm41133,1
8274,Gm41145,1
8276,Gm41158,1
8277,Gm41161,1
8281,Gm41184,1
8282,Gm41198,2
8283,Gm41206,1
8284,Gm41207,1
8285,Gm41218,1
8286,Gm41219,1
8287,Gm4123,1
8290,Gm41232,1
8291,Gm41248,1
8292,Gm41249,1
8293,Gm41250,1
8294,Gm41251,1
8295,Gm41252,1
8296,Gm41253,1
8297,Gm41274,2
8298,Gm41278,1
8299,Gm41285,2
8300,Gm41292,1
8301,Gm41293,2
8302,Gm41297,1
8303,Gm41300,1
8304,Gm41301,1
8305,Gm41304,1
8307,Gm41307,1
8308,Gm41308,1
8310,Gm41320,1
8311,Gm41329,1
8312,Gm41339,1
8313,Gm41343,1
8314,Gm41348,1
8315,Gm41349,1
8316,Gm41350,1
8317,Gm41355,1
8318,Gm41359,2
8319,Gm41366,1
8320,Gm41368,1
8321,Gm41370,1
8322,Gm41372,1
8323,Gm41374,1
8324,Gm41375,1
8325,Gm41385,1
8326,Gm41393,1
8327,Gm41394,2
8328,Gm41401,2
8329,Gm41402,1
8330,Gm41414,2
8331,Gm41416,1
8332,Gm41420,1
8333,Gm41427,1
8334,Gm41428,1
8335,Gm41429,2
8336,Gm41431,2
8337,Gm41440,1
8338,Gm41442,1
8339,Gm41448,1
8340,Gm41453,1
8341,Gm41477,1
8342,Gm41480,1
8343,Gm41482,1
8344,Gm41496,1
8345,Gm41497,1
8346,Gm41498,1
8347,Gm41504,1
8348,Gm41506,1
8349,Gm41507,1
8350,Gm41515,1
8351,Gm41517,1
8352,Gm41519,1
8353,Gm41523,1
8354,Gm41525,1
8355,Gm41527,2
8356,Gm41530,2
8357,Gm41531,1
8358,Gm41539,1
8359,Gm41553,1
8360,Gm41556,2
8361,Gm41563,1
8362,Gm41584,1
8363,Gm41588,2
8364,Gm41589,1
8365,Gm41590,1
8367,Gm41609,1
8368,Gm41616,2
8370,Gm41625,2
8371,Gm41626,1
8372,Gm41631,1
8373,Gm41635,1
8374,Gm41637,1
8375,Gm41638,1
8376,Gm41640,2
8377,Gm41642,1
8378,Gm41647,1
8379,Gm41658,1
8381,Gm4166,1
8382,Gm41665,1
8383,Gm41668,1
8384,Gm41673,1
8385,Gm41676,1
8386,Gm41677,1
8387,Gm41683,1
8388,Gm41691,1
8389,Gm41693,1
8390,Gm41696,2
8391,Gm41698,1
8393,Gm41701,1
8394,Gm41703,1
8395,Gm41704,1
8396,Gm41713,1
8397,Gm41715,1
8398,Gm41730,1
8399,Gm41733,1
8402,Gm41745,1
8403,Gm41747,1
8404,Gm41748,1
8405,Gm41750,2
8406,Gm41757,1
8407,Gm41759,1
8408,Gm41773,2
8410,Gm41776,1
8411,Gm41795,2
8412,Gm41796,1
8413,Gm41798,1
8414,Gm41804,1
8415,Gm41810,1
8416,Gm41811,1
8417,Gm41824,1
8418,Gm41835,2
8419,Gm41844,1
8420,Gm41846,1
8421,Gm41847,1
8422,Gm41849,1
8423,Gm41853,1
8424,Gm41857,1
8425,Gm41858,2
8426,Gm41874,1
8427,Gm41890,1
8428,Gm41907,1
8429,Gm41914,2
8430,Gm41915,2
8431,Gm41936,1
8432,Gm41939,1
8433,Gm41947,1
8434,Gm41950,1
8435,Gm41954,1
8436,Gm41955,1
8437,Gm41980,2
8438,Gm41987,1
8439,Gm41998,1
8440,Gm42004,1
8441,Gm42005,2
8443,Gm42008,2
8445,Gm42013,1
8446,Gm42016,1
8447,Gm42018,1
8448,Gm42023,2
8449,Gm42031,1
8450,Gm42037,1
8452,Gm42054,1
8453,Gm42056,1
8454,Gm42060,1
8455,Gm42064,1
8456,Gm42067,1
8457,Gm4208,1
8458,Gm42080,1
8459,Gm42084,1
8460,Gm42089,1
8461,Gm42092,1
8462,Gm42094,1
8463,Gm4211,1
8464,Gm42128,1
8465,Gm42132,1
8466,Gm42134,1
8467,Gm42138,1
8468,Gm42141,1
8469,Gm42144,1
8470,Gm42146,1
8471,Gm42149,1
8472,Gm42161,3
8473,Gm42189,1
8474,Gm42192,1
8476,Gm42213,1
8477,Gm42214,1
8478,Gm42216,1
8481,Gm42222,1
8482,Gm42231,1
8483,Gm42232,1
8484,Gm42235,2
8485,Gm42237,2
8487,Gm42255,1
8489,Gm42279,1
8490,Gm42283,1
8491,Gm42289,1
8493,Gm42307,1
8494,Gm42309,1
8495,Gm42312,1
8496,Gm42316,2
8497,Gm42321,1
8498,Gm42322,2
8499,Gm42323,1
8500,Gm42324,1
8501,Gm42325,1
8503,Gm42333,1
8504,Gm42334,2
8505,Gm42335,1
8506,Gm42338,1
8507,Gm42339,1
8508,Gm42340,1
8509,Gm42352,1
8510,Gm42354,1
8511,Gm42360,1
8514,Gm42376,2
8515,Gm42398,1
8517,Gm42437,1
8518,Gm42456,1
8519,Gm42517,1
8520,Gm42529,1
8521,Gm4258,2
