"","Row.names","Gene.Symbol","ID","id","V12CBD","V15CBD","V59CBD","V75CBD","V77CBD","V96CBD","V99CBD","V100CBD","V12DMSO","V15DMSO","V59DMSO","V75DMSO","V77DMSO","V96DMSO","V99DMSO","V100DMSO"
"89","C5","C5","205500_at",861,1.0107493,1.3997909,1.2307456,1.0948145,0.8941789,1.0184948,1.1722999,0.8560479,0.9792685,1.6768255,1.0744982,1.120178,0.9516845,0.9853696,0.9603535,0.95499074
"83","BTK","BTK","205504_at",862,-0.78280705,-0.7209663,-0.7580164,-0.77596426,-0.76330227,-0.78200394,-0.71780497,-0.8020897,-0.7865515,-0.71516865,-0.7663253,-0.7626773,-0.783863,-0.7897169,-0.7802826,-0.7938913
"534","NOS3","NOS3","205581_s_at",863,-0.85490555,-0.8391752,-0.8314446,-0.7878606,-0.83369154,-0.7904904,-0.8857506,-0.7646549,-0.8660855,-0.81277287,-0.8729349,-0.8362397,-0.8711636,-0.8673719,-0.86982924,-0.8560238
"110","CCNA1","CCNA1","205899_at",865,-0.83359367,-0.84423256,-0.84322757,-0.85240537,-0.82181984,-0.8527575,-0.82999206,-0.8460942,-0.8470604,-0.87012804,-0.83906627,-0.85154134,-0.8397789,-0.83827424,-0.8416924,-0.83810943
"267","EPHA3","EPHA3","206070_s_at",866,-0.77810794,-0.76077455,-0.68935984,-0.7533027,-0.7822726,-0.76539445,-0.77508205,-0.8446628,-0.7799879,-0.77517235,-0.71890885,-0.77001697,-0.7672375,-0.7742148,-0.7687366,-0.78662324
"20","ADRB2","ADRB2","206170_at",868,-0.3848762,-0.49746633,-0.442488,-0.3523014,-0.40930444,-0.39287904,-0.42462987,-0.42200556,-0.40462962,-0.5839619,-0.40861425,-0.43913653,-0.37434947,-0.40922782,-0.415444,-0.42979935
"254","EGF","EGF","206254_at",869,0.5338314,0.50131905,0.53030956,0.54124117,0.6790177,0.6326688,0.43712294,0.44281504,0.5806271,0.37724867,0.54889613,0.5048472,0.652987,0.5971983,0.57630336,0.6169159
"665","PTPN6","PTPN6","206687_s_at",872,0.14656982,0.28683373,0.3833186,0.3387823,0.30414116,0.4167947,-0.01187406,0.20996192,0.17376965,0.3364946,0.28610933,0.22206828,0.16174349,0.1818583,0.160988,0.13696933
"217","DFFB","DFFB","206752_s_at",873,-0.497869,-0.5492077,-0.52493393,-0.5666523,-0.56257033,-0.5185992,-0.53649575,-0.5064463,-0.5102199,-0.56967735,-0.51839525,-0.5270186,-0.51829016,-0.51535225,-0.5145724,-0.51799643
"140","CDKN2A","CDKN2A","207039_at",875,0.7655565,1.6672014,1.1263059,1.6315944,0.41864225,0.45311245,1.7280383,0.51897347,0.5659408,1.9589373,0.72964996,1.399411,0.54612976,0.49951902,0.56245095,0.49145895
"244","E2F2","E2F2","207042_at",876,0.8400639,0.2948842,0.42752698,0.30474252,1.0894531,0.59749687,0.8990023,0.17265743,0.87897736,-0.18900698,0.725567,0.55188894,0.8621829,0.8865527,0.90238637,0.933454
"136","CDK6","CDK6","207143_at",877,-0.87085766,-0.8744804,-0.8952407,-0.8914269,-0.86736405,-0.8708079,-0.8714188,-0.91785645,-0.85942125,-0.887374,-0.87418264,-0.8736665,-0.8653121,-0.8621859,-0.86678445,-0.8530761
"100","CASP7","CASP7","207181_s_at",878,-0.69557285,-0.4939758,-0.42820117,-0.4668351,-0.573824,-0.46780762,-0.66911745,-0.44244274,-0.6990534,-0.40688944,-0.6135947,-0.6093341,-0.7010431,-0.6921336,-0.6991031,-0.68625504
"828","TERT","TERT","207199_at",879,-0.619539,-0.54133874,-0.6050714,-0.63470185,-0.49203464,-0.5674708,-0.5706189,-0.6884643,-0.5264464,-0.55337894,-0.55470264,-0.5523003,-0.51014334,-0.510227,-0.519451,-0.51119614
"835","TGFBR2","TGFBR2","207334_s_at",881,-0.8119437,-0.7876114,-0.76579845,-0.7762277,-0.78378284,-0.78625375,-0.81076956,-0.83187217,-0.8010211,-0.7935497,-0.780584,-0.7975641,-0.7973956,-0.8024025,-0.7991093,-0.7952218
"518","NFATC3","NFATC3","207416_s_at",882,-0.5352004,-0.4966478,-0.49748406,-0.5424366,-0.24089749,-0.41613266,-0.62108546,-0.5010953,-0.5752665,-0.40396366,-0.6073665,-0.5639431,-0.57374275,-0.5509539,-0.56794417,-0.5197936
"655","PSMD9","PSMD9","207805_s_at",886,0.3808571,0.62526214,0.73726285,0.7143211,1.066585,0.8327589,0.3875857,0.34181806,0.3564472,0.8094932,0.44370386,0.4856628,0.38745004,0.42456967,0.41759345,0.49729443
"644","PROS1","PROS1","207808_s_at",887,-0.7786286,-0.6835037,-0.7078616,-0.704829,-0.69394374,-0.6949562,-0.79305327,-0.57973295,-0.78333944,-0.652355,-0.77700436,-0.7614586,-0.7786448,-0.78660476,-0.791726,-0.75810146
"359","HMGA2","HMGA2","208025_s_at",891,-0.7295676,-0.8179839,-0.7724421,-0.8358744,-0.729,-0.77630895,-0.7453057,-0.8207301,-0.7065399,-0.8634901,-0.73181146,-0.7744423,-0.71177864,-0.7151735,-0.7134878,-0.7077204
"786","SPTAN1","SPTAN1","208611_s_at",894,-0.84550476,-0.77145857,-0.80461097,-0.7777029,-0.8004778,-0.80240923,-0.860081,-0.8138418,-0.82300466,-0.7209295,-0.8213286,-0.79818976,-0.8192294,-0.81568426,-0.8200033,-0.8140706
"572","PARP1","PARP1","208644_at",896,0.2880705,0.078719415,0.06083573,0.034103837,0.46972838,0.11582089,0.27772453,-0.06478462,0.29844585,-0.20756778,0.20138092,0.16869345,0.32604805,0.27068397,0.26082277,0.30316123
"201","CYCS","CYCS","208905_at",903,-0.18836801,-0.06897119,-0.13484871,-0.1509079,-0.22209068,-0.3341973,-0.054528657,-0.31778005,-0.3029114,-0.051819626,-0.2717701,-0.23624262,-0.29442623,-0.31126133,-0.29546338,-0.3138512
"70","BECN1","BECN1","208945_s_at",905,-0.6372851,-0.685073,-0.6973326,-0.68362427,-0.6631766,-0.6602506,-0.6276352,-0.706212,-0.60491836,-0.7196541,-0.64074564,-0.6334327,-0.61008114,-0.60096264,-0.60974056,-0.62337977
"796","STAT3","STAT3","208992_s_at",906,-0.8937969,-0.88469464,-0.8927151,-0.88881624,-0.9008648,-0.8841407,-0.89449793,-0.88399607,-0.898837,-0.8739433,-0.89892566,-0.8944698,-0.89553756,-0.8972411,-0.89728445,-0.8974974
"651","PSMB8","PSMB8","209040_s_at",907,-0.33823043,-0.30316943,-0.20506418,-0.35254484,-0.29965678,-0.33367354,-0.22020034,-0.5657167,-0.3443186,-0.3689137,-0.27388036,-0.34893,-0.31208134,-0.32209808,-0.3114456,-0.32479382
"687","RALGDS","RALGDS","209050_s_at",908,-0.20472766,0.14159264,0.19861908,0.19139539,-0.13214752,0.19347198,-0.27898437,-0.041878045,-0.2327176,0.32788932,-0.11508451,-0.08370525,-0.21081884,-0.20462479,-0.20859285,-0.21228884
"139","CDKN1B","CDKN1B","209112_at",909,0.5316565,1.0772116,0.8586244,0.72229373,0.5849902,0.5558844,0.88960254,0.44316146,0.3459797,1.4609697,0.60690355,0.56250185,0.35719702,0.3583694,0.38597104,0.41296607
"60","AURKB","AURKB","209464_at",911,0.6123237,0.7467206,0.5861137,0.73597825,0.6533559,0.6118495,0.70667773,0.47724202,0.6620372,0.8692969,0.6558291,0.7129581,0.659961,0.6709357,0.6764646,0.65229136
"484","MKNK1","MKNK1","209467_s_at",912,2.1065013,1.9040432,2.064911,1.8333628,2.3523965,2.2503977,2.0214863,1.9735376,2.479164,1.6230857,2.3607216,2.2366924,2.475736,2.4850202,2.496485,2.3436792
"252","EED","EED","209572_s_at",913,-0.45625377,-0.26374748,-0.25019458,-0.19116342,-0.23914662,-0.2762398,-0.55537593,-0.2252601,-0.46132597,-0.122848034,-0.39151862,-0.34395853,-0.45932275,-0.46488684,-0.4567507,-0.41307718
"329","GNAI1","GNAI1","209576_at",914,-0.5994352,-0.6363169,-0.5980553,-0.589243,-0.59632725,-0.61415786,-0.6088923,-0.63760203,-0.6004574,-0.6635199,-0.6077867,-0.60163915,-0.5997342,-0.5995851,-0.6071153,-0.6182185
"568","PAK1","PAK1","209615_s_at",916,-0.795034,-0.7967046,-0.76871127,-0.76612574,-0.77990353,-0.76530254,-0.75874716,-0.78910184,-0.765826,-0.8511673,-0.7648527,-0.7544955,-0.7575915,-0.76041156,-0.75741416,-0.7561494
"103","CBLB","CBLB","209682_at",917,-0.7155996,-0.67648107,-0.67169577,-0.6594364,-0.70126456,-0.6537879,-0.73294127,-0.643622,-0.7722712,-0.62467825,-0.7397828,-0.7291744,-0.7644384,-0.7569809,-0.76256126,-0.7565607
"834","TGFB3","TGFB3","209747_at",918,-0.75444317,-0.7907962,-0.7546869,-0.76150745,-0.7842574,-0.73997474,-0.7400516,-0.86665374,-0.6900342,-0.85961485,-0.69309795,-0.7173624,-0.68306273,-0.6769211,-0.674185,-0.6994452
"198","CXCL2","CXCL2","209774_x_at",919,0.38480723,0.46445093,0.27257866,0.39361683,0.5359275,0.33799958,0.7130881,0.21769874,0.31340924,0.5223893,0.30108008,0.3160717,0.3557795,0.26630324,0.33608332,0.2896046
"33","ANXA7","ANXA7","209860_s_at",920,-0.6677847,-0.627439,-0.63805753,-0.57823324,-0.64892125,-0.6273453,-0.68734515,-0.4659874,-0.6864297,-0.55533284,-0.6873651,-0.6328075,-0.67543155,-0.69003046,-0.68996966,-0.6723658
"783","SPP1","SPP1","209875_s_at",921,-0.17262515,-0.4003305,-0.14339292,-0.3043408,-0.123801455,-0.12569954,-0.18339811,-0.007887623,-0.10089801,-0.5629059,-0.117000654,-0.23542866,-0.09562219,-0.084148124,-0.058889095,-0.07114558
"148","CFLAR","CFLAR","209939_x_at",922,0.33438668,0.0724185,0.35775855,0.14115795,0.052465755,0.3273301,0.07219415,0.552324,0.34096855,-0.16605692,0.44085917,0.19314538,0.41013834,0.36873364,0.3020907,0.3141078
"307","FYN","FYN","210105_s_at",924,0.68903977,0.73646957,0.74350667,0.6705048,0.7142521,0.85233885,0.72401714,0.851264,0.812931,0.7212883,0.7938315,0.7464985,0.80483246,0.7834217,0.8346124,0.73864067
"606","PLA2G4A","PLA2G4A","210145_at",925,-0.5932189,-0.50677794,-0.5427202,-0.51959646,-0.6027298,-0.54890907,-0.6362723,-0.52557296,-0.6073549,-0.4106722,-0.59021074,-0.5436391,-0.6165981,-0.6068282,-0.6155286,-0.6029041
"339","GRB7","GRB7","210761_s_at",928,0.38172466,0.48741242,0.3180109,0.44603354,0.2905109,0.3334354,0.5429567,0.3500362,0.30446875,0.6078251,0.3184665,0.41931003,0.34029955,0.31581002,0.3348839,0.32385182
"137","CDK7","CDK7","211297_s_at",929,0.5622302,0.75992215,0.8762088,0.6013767,0.57029295,0.69095653,0.75250953,0.65295154,0.536721,0.74407524,0.6833167,0.5272881,0.5490544,0.5059132,0.5628203,0.5742231
"78","BMP4","BMP4","211518_s_at",931,0.40321305,0.48636866,0.25174317,0.34645888,0.11079036,0.31947482,0.3797578,-0.15948357,0.42540646,0.47048607,0.40896,0.45424405,0.45348588,0.4333817,0.39368552,0.42838356
"77","BLVRA","BLVRA","211729_x_at",932,-0.14298621,-0.13820165,-0.09883,-0.063163936,-0.27445853,-0.08239983,-0.12320347,-0.23143256,-0.21365245,-0.031656235,-0.17932315,-0.1287644,-0.21512313,-0.20586222,-0.24489062,-0.20858157
"175","COL4A1","COL4A1","211980_at",934,0.8686678,0.6514602,0.7392746,0.5821515,0.8090373,0.79353756,0.9337775,0.7960547,0.92032856,0.57319695,0.88606226,0.79420686,0.9428855,0.9510755,0.96268684,0.9321971
"391","IGFBP3","IGFBP3","212143_s_at",936,-0.8192276,-0.85023016,-0.8462238,-0.8446245,-0.77827364,-0.8331356,-0.78479874,-0.85326344,-0.81255233,-0.87766016,-0.8288621,-0.82754135,-0.8280937,-0.8156312,-0.8074777,-0.8126491
"808","SUZ12","SUZ12","212287_at",938,-0.62919486,-0.6128104,-0.6308618,-0.62520397,-0.63598794,-0.65412974,-0.6256568,-0.59710723,-0.6480925,-0.6032543,-0.6456329,-0.6266921,-0.65745544,-0.6510184,-0.6567352,-0.6530949
"833","TFDP1","TFDP1","212330_at",939,-0.51524746,-0.59706986,-0.6128873,-0.6403872,-0.5501904,-0.5904837,-0.5001917,-0.48748976,-0.5225698,-0.59212196,-0.55106604,-0.5761418,-0.5392011,-0.5403667,-0.54068017,-0.5331241
"61","AXIN1","AXIN1","212849_at",941,-0.6982631,-0.6794796,-0.7223986,-0.7840223,-0.68701124,-0.7547911,-0.64533466,-0.7341472,-0.67763215,-0.6790058,-0.6817284,-0.7220661,-0.6758338,-0.6743858,-0.6749324,-0.6867766
"838","TICAM1","TICAM1","213191_at",942,-0.0903177,-0.02084551,-0.060625754,0.065571465,-0.054299995,-0.03699393,-0.10552287,0.055011995,-0.18087165,0.11597047,-0.14635946,-0.05190792,-0.15421987,-0.16604815,-0.17100929,-0.17015147
"789","SRC","SRC","213324_at",943,-0.6045572,-0.7297464,-0.68264437,-0.68700033,-0.6895987,-0.66021764,-0.71125555,-0.58707,-0.6813036,-0.7221845,-0.6833239,-0.70340884,-0.7029905,-0.70283526,-0.713575,-0.7096708
"607","PLCB3","PLCB3","213384_x_at",944,-0.09989219,0.17475717,0.20796202,0.4319538,0.28450987,0.19117005,0.12117891,0.21915157,-0.11534488,0.203696,-0.0055464692,0.05048505,-0.06726452,-0.091185935,-0.105713144,-0.039007504
"573","PARP2","PARP2","214086_s_at",948,0.05096131,0.12981203,0.086945094,0.08136368,0.21571799,0.09963843,0.206415,-0.21148047,0.053280212,0.09051894,0.09889378,0.065268874,0.10034363,0.07094643,0.09592784,0.078830004
"685","RALA","RALA","214435_x_at",950,1.7117969,2.1728523,1.9119629,2.4618034,1.8879213,1.851568,1.7078718,2.4221463,1.4663428,2.715094,1.5906006,1.9750271,1.4497973,1.4281269,1.3788488,1.4012191
"273","ETS1","ETS1","214447_at",951,-0.63415766,-0.6682948,-0.65990907,-0.67270124,-0.59046596,-0.6077033,-0.63988113,-0.6450556,-0.5835712,-0.7449436,-0.60758823,-0.6247621,-0.56583256,-0.56507504,-0.5665394,-0.5635195
"112","CCNB1","CCNB1","214710_s_at",952,1.1907505,1.6244366,1.2849505,1.3240131,1.3624352,1.1569749,1.407992,0.88604844,1.1291513,1.7487595,1.1848419,1.217917,1.1715808,1.1201653,1.1799822,1.1876261
"632","PPP1R13B","PPP1R13B","216347_s_at",953,0.21788567,0.1667718,0.2583075,0.31318572,0.29551238,0.15572116,0.15644126,0.27346495,0.17069335,0.06680212,0.2073458,0.21364827,0.20513074,0.13517247,0.14868258,0.18772775
"109","CCL2","CCL2","216598_s_at",954,-0.25620177,-0.1635919,-0.38136467,-0.06291745,-0.511928,-0.44046393,-0.061302166,-0.35169977,-0.565944,0.04409488,-0.53905755,-0.29540992,-0.52557886,-0.60818094,-0.5789417,-0.6076889
"384","IDE","IDE","217496_s_at",957,-0.6361949,-0.45360065,-0.3286206,-0.4284271,-0.5440125,-0.4624959,-0.70485747,-0.52486444,-0.56388956,-0.41041908,-0.44338265,-0.50613886,-0.56293976,-0.5506501,-0.56757814,-0.56717384
"483","MIF","MIF","217871_s_at",958,3.9757338,4.971132,4.9391956,4.130532,4.4151483,3.9787037,4.768045,4.7419686,3.6161811,5.4443445,4.1933675,3.6874158,3.5921946,3.598296,3.7939465,3.782223
"231","DNMT3A","DNMT3A","218457_s_at",960,0.18676747,0.15793747,0.17004804,0.14518072,0.17504509,0.18335484,0.015694465,0.20270729,0.14001283,0.09151967,0.12923324,0.11079646,0.12727278,0.11210115,0.10021644,0.1534898
"807","SUV39H1","SUV39H1","218619_s_at",962,-0.7837038,-0.7834296,-0.76189345,-0.7889883,-0.75741315,-0.80261576,-0.7456458,-0.81275237,-0.76481014,-0.8210592,-0.7519036,-0.7847797,-0.7579953,-0.7684494,-0.7556815,-0.7536993
"389","IGF2BP2","IGF2BP2","218847_at",963,-0.5898072,-0.57062733,-0.5934084,-0.5633381,-0.64873993,-0.5841522,-0.5946565,-0.65450674,-0.605418,-0.547693,-0.60181206,-0.57830304,-0.61112875,-0.6181716,-0.6164995,-0.61628556
"536","NOTCH1","NOTCH1","218902_at",964,-0.489503,-0.31458053,-0.12528153,-0.068530515,-0.12894495,-0.14680578,-0.54702866,0.017338557,-0.53268415,-0.15975754,-0.43535513,-0.424609,-0.53122246,-0.51419294,-0.51609415,-0.46629742
"251","EDN1","EDN1","218995_s_at",965,-0.7808094,-0.8236275,-0.83646876,-0.80079925,-0.80021423,-0.80661696,-0.78932774,-0.93022037,-0.7994568,-0.8635525,-0.80565655,-0.7993137,-0.7948014,-0.7941923,-0.7940001,-0.7759373
"570","PAK6","PAK6","219461_at",967,-0.8650343,-0.91017663,-0.88415724,-0.90935403,-0.8974632,-0.9001887,-0.8825076,-0.8610948,-0.8623321,-0.91205174,-0.87167203,-0.887316,-0.87174386,-0.8681728,-0.8661952,-0.8671613
"848","TLR4","TLR4","221060_s_at",968,1.5057358,1.2070634,1.2579805,1.1603467,1.4154499,1.248846,1.393091,1.6362633,1.3169787,1.1483397,1.2688127,1.2293091,1.3060265,1.3103232,1.2634602,1.3635132
"304","FRS2","FRS2","221308_at",969,-0.74976915,-0.6710917,-0.608759,-0.57100254,-0.68966615,-0.6352195,-0.7861408,-0.5892568,-0.79705167,-0.5879431,-0.7382622,-0.7162015,-0.79477257,-0.79101837,-0.7939555,-0.7931788
"80","BNIP3L","BNIP3L","221478_at",970,0.5127989,1.1342074,0.7413417,0.8172466,0.61933404,0.7148468,0.19028787,0.21054934,0.76708657,1.510761,0.813515,1.0095636,0.9115898,0.843031,0.76527566,0.82827795
"257","EIF4EBP1","EIF4EBP1","221539_at",971,-0.38635084,-0.52142256,-0.4135587,-0.53779614,-0.43285656,-0.41460183,-0.38035658,-0.3382133,-0.2625283,-0.6901044,-0.285444,-0.42295244,-0.32870474,-0.28812057,-0.27024388,-0.29703552
"49","ATF1","ATF1","222103_at",973,-0.43158883,-0.3953781,-0.42219785,-0.38347164,-0.45819873,-0.3831452,-0.40601665,-0.3934722,-0.4477426,-0.34229928,-0.44912046,-0.40620008,-0.44591865,-0.44628197,-0.4484501,-0.45520294
"724","RTN2","RTN2","34408_at",974,-0.51762146,-0.36992565,-0.50297713,-0.4325519,-0.42207587,-0.50749665,-0.53421795,-0.45340183,-0.51140934,-0.25755733,-0.50129986,-0.4557558,-0.50889784,-0.5248683,-0.5174438,-0.4855378
"614","PLSCR3","PLSCR3","56197_at",978,-0.44548553,-0.4064944,-0.3550525,-0.49425966,-0.38054055,-0.35792688,-0.39181778,-0.5203989,-0.33801886,-0.4674297,-0.3454417,-0.38738477,-0.33815795,-0.3326188,-0.30140236,-0.35103917
"697","RFC2","RFC2","1053_at",979,-0.73838335,-0.72091174,-0.74020195,-0.68145084,-0.75795454,-0.71901983,-0.7773684,-0.8255001,-0.7584021,-0.6568173,-0.7688147,-0.72205496,-0.7527229,-0.7517353,-0.73563224,-0.7494324
"13","ACLY","ACLY","201127_s_at",983,0.82158417,0.9606151,0.7153954,0.89074594,0.69772977,0.8616261,0.85349715,1.0563381,0.6217046,1.2535906,0.5686461,0.77504843,0.58929205,0.6079114,0.61723757,0.62504065
"508","MYCBP2","MYCBP2","201960_s_at",1015,-0.42119318,0.5643439,-0.08494313,0.20251532,-0.27847788,-0.47453532,-0.035956845,-0.2050676,-0.40791517,0.93050176,-0.20055167,0.09721942,-0.370503,-0.4069022,-0.37305075,-0.3557372
"9","ACAA1","ACAA1","202025_x_at",1017,-0.63546944,-0.6745381,-0.6440728,-0.65295744,-0.6304914,-0.60882133,-0.6142632,-0.5913072,-0.6190203,-0.6772535,-0.62135357,-0.6443108,-0.61601794,-0.60953623,-0.60926,-0.61161035
"450","LYN","LYN","202626_s_at",1038,-0.62016827,-0.65626603,-0.6152813,-0.56633264,-0.620149,-0.5925937,-0.6531323,-0.6743127,-0.59494185,-0.65397424,-0.59623283,-0.61236745,-0.6003136,-0.6022425,-0.60189223,-0.59800595
"885","TXNDC9","TXNDC9","203008_x_at",1047,-0.14016984,-0.1783747,-0.10109008,-0.15922229,-0.23591454,-0.11000051,-0.1787983,-0.1773985,-0.0448382,-0.2892883,-0.053744745,-0.1160714,-0.04111233,-0.039926246,-0.0333007,-0.060860954
"707","RNPS1","RNPS1","207939_x_at",1112,-0.21695262,-0.18176946,-0.1541554,-0.27516478,-0.23910847,-0.14952406,-0.22261411,-0.24072097,-0.15083036,-0.23125346,-0.1513043,-0.21245745,-0.1646749,-0.15597574,-0.15820336,-0.17385228
"259","EIF5","EIF5","208290_s_at",1115,0.8263032,0.7791443,0.8578494,0.6579184,0.7497766,0.76238304,0.9562225,0.51883423,1.0429279,0.48506945,1.0153767,0.8435817,0.98318964,1.0719186,1.1053829,0.9997723
"766","SMC3","SMC3","209259_s_at",1121,0.5669291,0.74537385,0.58462775,0.6674265,0.34643075,0.46132123,0.6192493,0.4233486,0.60110027,0.77327234,0.63166136,0.7064198,0.58489984,0.6086576,0.59118557,0.5680776
"907","VDAC1","VDAC1","212038_s_at",1138,2.2213821,2.3728366,2.3597074,2.1253948,2.0891373,2.177704,2.417546,2.4168684,2.3323545,2.4016116,2.410697,2.3243628,2.3360894,2.354498,2.332552,2.3565397
"915","WIPF2","WIPF2","212049_at",1139,-0.64682055,-0.63351816,-0.63711417,-0.68644845,-0.59036607,-0.645547,-0.66829234,-0.5745801,-0.64097404,-0.60442966,-0.64292425,-0.66124254,-0.6410467,-0.64024353,-0.6555299,-0.626452
"451","LYPLA1","LYPLA1","212449_s_at",1142,0.035226136,-0.06714952,0.034031406,-0.07722129,0.012331068,0.13199776,-0.07495725,0.19658703,0.085964136,-0.23294921,0.08566304,-0.03424968,0.08672376,0.11451869,0.13047282,0.103833295
"913","WDTC1","WDTC1","215497_s_at",1162,-0.26535282,-0.42310506,-0.2639935,-0.45642215,-0.23396736,-0.2596134,-0.3017196,-0.29845318,-0.16552724,-0.50950223,-0.1821516,-0.28804836,-0.16160284,-0.17404592,-0.16108431,-0.16697748
"485","MLEC","MLEC","200616_s_at",1739,-0.08540771,0.1182998,0.21572855,0.41736376,0.02185966,0.39430785,-0.16837072,0.84228164,-0.08214872,0.4057095,-0.044769354,0.100902095,-0.08352647,-0.092153,-0.105162345,-0.118756406
"224","DNAJB1","DNAJB1","200664_s_at",1778,0.3298661,0.275941,0.39251557,0.39941528,0.4999648,0.42591923,0.25011346,0.45692337,0.36822617,0.25842407,0.40078393,0.36601916,0.36860257,0.37317437,0.37970507,0.38104692
"418","KDELR2","KDELR2","200699_at",1806,-0.6472576,-0.6659017,-0.70818126,-0.73419803,-0.62892836,-0.62083966,-0.6051179,-0.6645288,-0.59983593,-0.7197345,-0.65275824,-0.6572322,-0.6024182,-0.5928478,-0.5971737,-0.5804955
"746","SKP1","SKP1","200718_s_at",1823,-0.5357168,-0.6317605,-0.60746247,-0.6312977,-0.5731651,-0.58668065,-0.5053757,-0.60743684,-0.50296515,-0.69174117,-0.528059,-0.57079875,-0.5162964,-0.5092422,-0.505958,-0.5058464
"91","CALU","CALU","200755_s_at",1858,-0.7594867,-0.6620274,-0.6287757,-0.5660275,-0.6244534,-0.66106784,-0.7260155,-0.74999434,-0.6877788,-0.66017866,-0.64643764,-0.65657574,-0.67075944,-0.67125857,-0.67572653,-0.6485463
"468","MAT2A","MAT2A","200769_s_at",1867,1.6727107,1.9368825,1.717117,1.9719362,1.7562921,1.7373426,1.9052856,1.4739798,1.5741037,2.0733075,1.611099,1.7338942,1.5869683,1.5319886,1.6104212,1.5050453
"375","HSPD1","HSPD1","200806_s_at",1898,-0.82842386,-0.76458746,-0.81302875,-0.78624976,-0.8256244,-0.837485,-0.8416816,-0.8894099,-0.82787806,-0.74639004,-0.83367133,-0.7985635,-0.8299995,-0.83497334,-0.83915925,-0.82299984
"879","TSPAN3","TSPAN3","200973_s_at",2038,0.63935363,0.9523286,0.77386236,1.1294643,0.58657885,0.78707457,0.4997065,0.7124237,0.51980007,1.3128724,0.62648857,0.8604684,0.5751547,0.5538599,0.49223918,0.5631879
"347","HADH","HADH","201035_s_at",2088,-0.36005902,-0.3101369,-0.2638925,-0.29444617,-0.2932699,-0.29743233,-0.44187415,-0.28287616,-0.38126272,-0.29014006,-0.35854095,-0.33639905,-0.39184004,-0.3891625,-0.3862338,-0.37410396
"763","SMARCC1","SMARCC1","201075_s_at",2120,0.18180154,-0.40300417,-0.18565887,-0.46507484,0.07587551,0.015783185,-0.15028498,-0.33213603,0.32231528,-0.75854015,0.08623924,-0.10974807,0.24240084,0.27338237,0.30513823,0.31082496
"603","PIP4K2B","PIP4K2B","201081_s_at",2124,1.240482,1.5156132,1.0802585,1.4540254,1.3402699,1.24369,1.5990914,1.2624966,1.203171,1.9771516,1.083528,1.4336393,1.2886899,1.2256876,1.2707253,1.1990093
"469","MBNL1","MBNL1","201151_s_at",2184,0.2487526,0.4052891,0.5439014,0.4991022,0.32159778,0.51858693,0.08429162,0.39815482,0.23972134,0.54439014,0.3626236,0.32042226,0.2212881,0.27107295,0.25194365,0.22293356
"530","NMT1","NMT1","201157_s_at",2188,-0.40027136,-0.42720798,-0.4349196,-0.37936625,-0.43720376,-0.414017,-0.43306553,-0.44725528,-0.3943672,-0.42823324,-0.41519716,-0.37353018,-0.3941555,-0.40181527,-0.40424448,-0.4057544
"71","BHLHE40","BHLHE40","201169_s_at",2198,-0.6839055,-0.7949384,-0.7994078,-0.7986499,-0.6913336,-0.75934273,-0.7131255,-0.9430285,-0.6761878,-0.84831715,-0.7218451,-0.73874706,-0.6986555,-0.6709307,-0.67176986,-0.66794354
