cid,SMILES,value
16012773,CCCCN(C)CC(CN1C=C(C2=CC=CC=C21)/C=C/C(=O)C3=CC=C(C=C3)C)O,1
16012810,CCCOCC1=C2C=CC=NC2=C(C(=C1)CN3CCN(CC3)C4=CC=CC=C4OC)O,1
16012824,CCCCCOC1=C(C=C(C=C1Cl)C(=O)N(CC2=CC=C(O2)C)C3CCS(=O)(=O)C3)Cl,1
16012844,CCS(=O)(=O)C1=NC=C(C(=N1)C(=O)N2CCN(CC2)C3=CC(=CC=C3)Cl)Cl,1
16013030,CCCCOC(=O)C1=CC=C(C=C1)NC(=O)CC2=COC3=C2C=C(C=C3)C(C)C,1
16013194,CC1CCCN(C1)CC2=C(C=CC3=C2C(=C(O3)C)C(=O)NC4=CC(=C(C=C4)OC)Cl)O,1
16013213,CC1CCN(CC1)CC2=C(C=CC3=C2C(=C(O3)C)C(=O)NC4=CC(=C(C=C4)OC)Cl)O,1
16013305,CC1=C(C2=C(O1)C=CC(=C2CN3CCCCCC3)O)C(=O)NC4=CC=CC(=C4)C(F)(F)F,1
16013311,CC1=C(C2=C(O1)C=CC(=C2CN(C)CC3=CC=CC=C3)O)C(=O)NC4=CC=CC(=C4)C(F)(F)F,1
16013370,CCCCS(=O)(=O)C1=C(N=C(O1)C2=CC=C(C=C2)F)S(=O)(=O)C3=CC=C(C=C3)C,1
16013391,CCCCCS(=O)(=O)C1=C(N=C(O1)C2=CC=CS2)S(=O)(=O)C3=CC=C(C=C3)C,1
16014388,CC1=CC(=C(C(=C1)C)OCC(=O)N(CC2=CC(=CC=C2)F)CC3=CC=CO3)C,1
16014428,CCCCCN1C(=C(C2=CC=CC=C2S1(=O)=O)OC(=O)CC)C(=O)C3=CC=CC=C3,1
16014436,CCCCC(=O)OC1=C(N(S(=O)(=O)C2=CC=CC=C21)C)C(=O)C3=CC=CC=C3,1
16014492,CCC1=NN=C(S1)NC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=CC(=C3)C,1
16014612,CCC1=CC=C(C=C1)NC2=CC(=NC3=NC(=NN23)CC4=CC=C(C=C4)Cl)C,1
16014682,CC1=CC=C(C=C1)CN2CCC(C2)CNC(=O)NC3=CC=C(C=C3)Cl,1
16015297,CCN1C2=C(C=C(C=C2)NC(=O)COC3=CC(=C(C=C3)Cl)C)N=C1CN4CCC(CC4)C,1
16015352,CCCOC1=CC=C(C=C1)CC2C3=C(C=CC(=C3)Br)NC2=O,1
16015873,CC1=C(C=CC(=C1)OCC(=O)N2CCC(CC2)C3=NC4=CC=CC=C4S3)Cl,1
16015985,CC1CCC2=C(C1)SC(=N2)NC(=O)CC3=CC=C(C=C3)Cl,1
16016259,CCCCN1CC(CC1=O)C2=NC3=CC=CC=C3N2CCCCOC4=CC(=C(C=C4)C)C,1
16016260,CCCCN1CC(CC1=O)C2=NC3=CC=CC=C3N2CCCCOC4=C(C=C(C=C4)C)C,1
16016261,CCCCN1CC(CC1=O)C2=NC3=CC=CC=C3N2CCCCOC4=CC=CC=C4C,1
16016262,CCCCN1CC(CC1=O)C2=NC3=CC=CC=C3N2CCCCOC4=CC=CC(=C4C)C,1
16016543,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)C3CCN(CC3)S(=O)(=O)CC4=CC=CC=C4)C,1
16016601,CC1=CC=C(C=C1)C2=C3C(=C4N2C5=CC=CC=C5NC4C6=C(C=C(C=C6)C)O)N(C(=O)N(C3=O)C)C,1
16016686,CCCN(CC1=CC=CS1)C(=O)NC2=CC(=C(C=C2)Br)C,1
16016723,CCC1=CC=C(C=C1)CN(CC2=C(NN=C2)C3=CC=C(C=C3)OC)C(=O)NC4=CC(=C(C=C4)C)F,1
16016777,CCOC(=O)CC1=CC=C(C=C1)NC(=O)NC2=NN=C(S2)N3CCCCC3C,1
16018071,CC1CN(C2=C(O1)C=CC(=C2)Cl)C(=O)N3CCC(CC3)C(=O)NCCCC4=CC=CC=C4,0
16018097,CCC1CN(C2=CC=CC=C2O1)C(=O)N3CCC(CC3)C(=O)N4CCN(CC4)C5=C(C=CC(=C5)C)C,1
16018174,CCN(CC)CCCNC(=O)C1=C(C2=C(O1)CCC3=CN(N=C32)CC4=CC=C(C=C4)Cl)C,1
16018211,CC1CN(C2=C(O1)C=CC(=C2)C)C(=O)N3CCC(CC3)C(=O)NCC4=CC=CC=C4F,1
16018225,CCC1CN(C2=C(O1)C=CC(=C2)C)C(=O)N3CCC(CC3)C(=O)NCC4=CC=CC=C4OCC,1
16018227,CCC1CN(C2=C(O1)C=CC(=C2)C)C(=O)N3CCC(CC3)C(=O)NCC4=C(C(=CC=C4)OC)OC,1
16018259,CCC1CN(C2=C(O1)C=CC(=C2)C)C(=O)N3CCC(CC3)C(=O)NCCC4=CC=CC=C4Cl,1
16018291,CC1CCC2=C(C1)C=C(N2C3=CC=C(C=C3)C(=O)NC(C)C)C4=CC=CC=C4,1
16018299,CCN(CC)CCCNC(=O)C1=CC2=C(C=C1)N3C=C(N=C3S2)C4=CC=C(C=C4)C,1
16018313,CC1CCCCN1CCCNC(=O)C2=CC3=C(C=C2)N4C=C(N=C4S3)C5=CC=C(C=C5)F,1
16018331,CC1=CC=C(C=C1)C2=CN3C4=C(C=C(C=C4)C(=O)NCCCN5CCCCC5)SC3=N2,1
16018333,CC1=CC=C(C=C1)C2=CN3C4=C(C=C(C=C4)C(=O)NCCCN5CCCCCC5)SC3=N2,1
16018777,CCC1=CC=C(C=C1)CNCC2=C(N(C3=C2C=CC(=C3)C)CC4=CC=C(C=C4)C)C(=O)O,1
16018788,CCC1=CC=CC(=C1NC(=O)CSC2=NN=C(N3C2=CC4=C3C=CO4)CC)C,1
16018850,CN(C1=CC=C(C=C1)F)S(=O)(=O)N2CCCC(C2)C(=O)NCC3=CC(=CC=C3)Br,1
16018876,CCN(C1=CC=C(C=C1)OCC)S(=O)(=O)N2CCCC(C2)C(=O)NCC3=CC=C(C=C3)Cl,1
16019468,CCC1=CC(=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)N(C(C3)C)C(=O)C4CC4,1
16019500,CC1CC2=C(N1C(=O)C)C=CC(=C2)S(=O)(=O)NCCC(=O)NC3=CC(=C(C=C3)Br)C,1
16020012,CCOC1=C(C=CC(=C1)C2C3=C(C(=O)N2C4=CC=C(C=C4)Cl)NN=C3C5=CC=C(C=C5)Br)O,1
16020073,CCC1=CC=C(C=C1)C2C3=C(C(=O)N2C4=CC=C(C=C4)C(=O)OCC)NN=C3C5=CC=CC=C5,1
16020088,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(C2=O)NN=C3C4=CC=CC=C4)C5=CC=CS5,1
16020090,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(C2=O)NN=C3C4=CC=C(C=C4)C)C5=CC(=CC=C5)F,1
16020102,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(C2=O)NN=C3C4=CC=C(C=C4)OC)C5=CC(=CC=C5)O,1
16020134,CCN(CC1=CC=CC=C1)CC2=C(C(NC(=O)N2)C3=CC=C(C=C3)OC(C)C)C(=O)OCC,1
16020165,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C4=CC=CO4)C5=CC(=C(C=C5)O)OC,1
16020167,CCOC1=C(C=CC(=C1)C2C3=C(NN=C3C(=O)N2C4=CC=C(C=C4)C(=O)OCC)C5=CC=CO5)O,1
16020170,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C4=CC=CO4)C5=CC=C(C=C5)O,1
16020171,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C4=CC=CO4)C5=CC(=CC=C5)O,1
16020177,CCC1=CC=C(C=C1)C2C3=C(NN=C3C(=O)N2C4=CC=C(C=C4)C(=O)OCC)C5=CC=CS5,1
16021234,CCOC(=O)C1=CC(=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,1
16021541,CC(=O)C1=CC(=CC=C1)NC(=O)C2CCN(CC2)C3=NC=NC4=C3N=C5N4CCCCC5,1
16021609,CCN(C1=CC(=CC=C1)Cl)C(=O)C2CCN(CC2)C3=NC=NC4=C3N=C5N4CCCCC5,1
16022213,CC1=CC(=C(C(=C1)C)NC(=O)CC2=CC=C(C=C2)N3C(=NC4=C3N=CC=C4)C)C,1
16022432,CCOC(=O)C1=C(N(C(=C1)C)CC2CCC(CC2)C(=O)NC3=CC=C(C=C3)Cl)C,1
16022454,CCOC(=O)C1=C(N(C(=C1)C)CC2CCC(CC2)C(=O)NC3=CC=CC(=C3)C(=O)C)C,1
16022464,CCOC(=O)C1=C(N(C(=C1)C)CC2CCC(CC2)C(=O)NC3=CC=CC=C3OC)C,1
16022699,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(=O)C3=C(N(N=C3)C4=CC=C(C=C4)Cl)C5CCNCC5,1
16022923,CCC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C3=NN=C(C4=C(N(N=C43)C5=CC=C(C=C5)C)C)C,1
16023008,CC1=C2C(=NN=C(C2=NN1C3=CC=C(C=C3)OC)N4CCC(CC4)C(=O)NCC5=CC(=CC=C5)F)C,1
16023018,CCC1=CC=C(C=C1)CNC(=O)C2CCCN(C2)C3=NN=C(C4=C(N(N=C43)C5=CC=C(C=C5)OC)C)C,1
16023140,CCOC1=CC=C(C=C1)CNC(=O)C2CCCN(C2)C3=NN=C(C4=C(N(N=C43)C5=CC=CC=C5)C)C,1
16023508,CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)C3=NOC4=C3CCCCC4,1
16023619,CC1=CC=C(C=C1)CN2CCC(CC2)CNC(=O)C3=CC4=C(N3)C5=C(C=CC=N5)C=C4,1
16023637,CC1=CC=CC=C1CN2CCC(CC2)CNC(=O)C3=CC4=C(N3)C5=C(C=CC=N5)C=C4,1
16023955,CC1=CC=C(C=C1)N2C(=C(C=N2)C(=O)NCCN3CCC(CC3)CC4=CC=CC=C4)C5CCN(CC5)C(=O)OC(C)(C)C,1
16024077,CC(C)(C)OC(=O)N1CCC(CC1)C2=C(C=NN2C3=CC=C(C=C3)OC)C(=O)NCC4=CC=C(C=C4)OC,1
16024191,CC1=CC(=C(C=C1)N2C(=C(C=N2)C(=O)NCCN3CCC4=CC=CC=C4C3)C5CCN(CC5)C(=O)OC(C)(C)C)C,1
16024204,CC1=C(C=C(C=C1)N2C(=C(C=N2)C(=O)NCCCN3CCC4=CC=CC=C4C3)C5CCN(CC5)C(=O)OC(C)(C)C)C,1
16024286,CCOC(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC4=C3CCCCC4,1
16025782,CCN1C(=C(C2=C1C=CC(=C2)C(=O)N3CCN(CC3)C4=CC=CC(=C4C)C)C)C,1
16026831,CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)CCC3=C(N(N=C3C)C4=NN=C(C=C4)N5CCCC5)C,1
16027967,CC1=CC(=C(C(=C1)C)NS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4)C,1
16028040,CCOC(=O)C1=CC(=CC=C1)NS(=O)(=O)C2=C(C=CC(=C2)C3=CN=C(O3)C4CC4)C,1
16028700,CC1=C(SC(=N1)C2=CC=C(C=C2)Cl)CCNC(=O)CC3=CC(=C(C=C3)OC)OC,1
16029319,CCN(CC)CCNC(=O)C1CCN(CC1)S(=O)(=O)C2=C(ON=C2C)/C=C/C3=CC=CC=C3F,1
16029320,CCN(CC)C1=CC(=C(C=C1)NC(=O)C2CC3=C(C=CC(=C3)OC)OC2)C,1
16029337,CCN(CCN(C)C)C(=O)C1CCN(CC1)S(=O)(=O)C2=C(ON=C2C)/C=C/C3=CC=CC=C3F,1
16030363,CC1CCCCN1C(=O)CSC2=NC3=CC=CC=C3N=C2CC4=CC(=CC=C4)OC,1
16030421,CC1CCCCN1C(=O)CSC2=NC3=CC=CC=C3N=C2CC4=CC=C(C=C4)C,1
16031042,CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCN(CC2)C3=C(C=CC(=C3)Cl)C)C,1
16031870,CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)C3CCCN(C3)S(=O)(=O)C4=CC5=C(C=C4)N(CCC5)C(=O)C,1
16032481,CC1=CC(=C2C(=C1)N=C(S2)N(CC3=CN=CC=C3)C(=O)CCS(=O)(=O)C4=CC=CC=C4)C,1
16032589,CC1=C2C(=CC=C1)SC(=N2)N(CC3=CN=CC=C3)C(=O)C4CCCCC4,1
16033079,COC1=CC(=CC(=C1)C(=O)NCC2=CC3=C(C=C2)N(CC3)C(=O)C4=CC=CC=C4)OC,1
16033115,CN(C)CCNC(=O)C1CCN(CC1)CC2=CC3=CC=CC=C3N2CC4=CC=CC=C4,0
16033155,CC1=CC=CC=C1CN2C3=CC=CC=C3C=C2CN4CCC(CC4)C(=O)NCC5=CN=CC=C5,1
16033159,CC1=CC=CC=C1CN2C3=CC=CC=C3C=C2CN4CCC(CC4)C(=O)NCCN(C)C,0
16033214,CC1=CC=C(C=C1)CN2C3=CC=CC=C3C=C2CN4CCC(CC4)C(=O)NCC5=CN=CC=C5,1
16033863,CCOC(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N4C(=N3)SC(=N4)NC5=C(C=CC(=C5)C)C,1
16034198,CCCCN(CCCNC(=O)CN1C(=O)CCC(=N1)C2=CC=C(C=C2)C)C3=CC=CC=C3,1
16034256,CC1=CC=C(C=C1)C2=NN(C(=O)CC2)CC(=O)NCCC3=CC=C(C=C3)Cl,1
16034351,CCC1CCCCN1CCCNC(=O)C2=CC3=C(C=C2)S(=O)(=O)C4=CC=CC=C4C(=O)N3CC5=CC(=CC=C5)Cl,1
16034474,CCOC(=O)CC(C1=CC=CC=C1Cl)NS(=O)(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,1
16034506,CC1=C2C(=NN=C(C2=NN1C3=CC=CC=C3)N4CCC(CC4)C(=O)NCC5=CC(=CC=C5)Cl)C,1
16060059,CC1=CC(=CC=C1)C2=NN([C@@H]([C@H]2C3=CC=C(C=C3)F)CO)C4=CC=CC=C4,1
16060181,CCCCCCNS(=O)(=O)C1=CC=CC=C1Br,0
16069365,CN1C=C[N+](=C1)C.COP(=O)([O-])OC,0
16085115,CCCCC[C@@H]1[C@]([C@@H](C2=C(O1)C(=C)N(C2=O)OC)O)(C)O,1
16187389,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)CC(=O)C.[Br-],1
16187654,CCCCN(CCCC)CC1=CC=C(O1)C(=O)NNC(=O)NC2=CC=C(C=C2)F,1
16187751,CSC1=NC=C(C=N1)CN2CCC3=C(C2C4=CC(=CC=C4)O)NC5=CC=CC=C35,1
16187754,CCN\1C2=C(C=C(C=C2)C)S/C1=C/C3=[N+](C4=CC=CC=C4C=C3)CC.[I-],1
16188339,CCCCCC1(CC(OC1=O)CSC(=N)N)C(=O)OCC.Br,1
16188835,CCCOC1=CC=C(C=C1)C(=O)CCN2CCN(CC2)C(=O)OCC.Cl,1
16189401,CC1=C(C=C(C=C1)NC(=S)N(CCCN2CCCC2)CC3=CC=CN3CC4=CC=C(C=C4)Cl)C,1
16189540,CCCCCCCN1C2=CC=CC=C2N(C1=N)CC(C3=CC=CO3)O.Cl,1
16190098,CC1=NC(=CC=C1)CN2CCCC(C2)C(=O)C3=CC=C4CCC5=C4C3=CC=C5,1
16190124,COCC1CCCN(C1)CC2=CN(N=C2C3=CC4=CC=CC=C4O3)CC5=CC=CC=C5,1
16190345,CCCN1CCC(CC1)NCC2=CN(N=C2C3=CC=C(C=C3)OC4=CC=CC=C4)C,0
16190460,CCC1=CC=C(C=C1)C2C3=C(CCN2C(=O)CN4CCN(CC4)CC)C5=CC=CC=C5N3,1
16192339,CC(C)N1CCN(CC1CCO)CC2=CC=C(C=C2)OCC3=CC=CC=C3,1
16192493,CC(C)N1CCC(CC1)N2CCN(CC2CCO)CCCC3=CC=CC=C3,0
16192607,CCCCCCCCCN1C2=C(CCCC2)C(=N)C3=C1CCC3.Br,1
16192614,CCCCCCCCN1C2=C(CCCC2)C(=N)C3=C1CCC3.Br,1
16192647,CCCCCCCCCCCCOCN1C=[N+](C2=CC=CC=C21)C.[Cl-],1
16192725,CC1=CC=C(C=C1)CN=C(N)NC2=NC(=CC(=N2)C)C.Cl,1
16192798,CCCCCC1=CC(=C(C=C1)OCCCC[N+]2=CC=C(C=C2)C)CCCCC.[Cl-],1
16192871,CC1=C(C2=CC=CC=C2N1CC3=CC=CC=C3)CCCN.Cl,1
16192971,CCCCCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[I-],1
16193002,CCCCCCCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[I-],1
16193114,CC1=CC(=CC=C1)N2N=C(C(=NC3CCN(CC3)CC4=CC=CC=C4)N2O)[N+](=O)[O-],1
16193144,CC[N+]1=C2C=C(C=CC2=C(C=C1)/C=C/3\C=CC4=CC=CC=C4N3C)C,1
16193281,COC1=CC(=CC=C1)OCC(CN2CCC(CC2)CN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)O.Cl,1
16193396,CC1=NN=C(S1)SC2=CC(=C(C3=NON=C23)[N+](=O)[O-])NCCCO,1
16193982,CCC(C)(C)C1=CC(=C(C=C1)OCCCC[N+]2=CC=CC(=C2)C)C(C)(C)CC.[Br-],1
16193983,CCC(C)(C)C1=CC(=C(C=C1)OCCCC[N+]2=CC=C(C=C2)C)C(C)(C)CC.[Br-],1
16194209,CCOC(=O)C1=C(N(C(=C1)C2=CC=C(C=C2)F)CCC(=O)NC3CCN(CC3)CC4=CC=CC=C4)C,1
16194265,CC1CCN(CC1)CCCNC(=S)NC2=CC3=C(C=C2)N=C(C=C3C)N4CCCC4,1
16194351,CCCCNCC1C(C(=O)N1C2=CC=CC=C2C)OC3=CC=C(C=C3)Cl.Cl,0
16195139,CC1CCC(C(C1)OC(=O)C[N+]2=C3CCCN3C(=C2)C4=CC=C(C=C4)Cl)C(C)C.[Cl-],1
16195674,CC1=C(C=C(C=C1)C(=O)NCCN2[C@H](CN3C2=NC[C@@H]3CC4=CC=C(C=C4)O)CC5=CC=C(C=C5)OC)Br,1
16195700,CC1=C(C=C(C=C1)C(=O)NCCN2[C@H](CN3C2=NC[C@@H]3CC4=CC=CC=C4)CC5=CC=C(C=C5)OC)Br,1
16195707,CC1=C(C=C(C=C1)C(=O)NCCN2[C@@H](CN3C2=NC[C@H]3CC4=CC=CC=C4)CC5=CC=C(C=C5)O)Br,1
16195716,CCC(C1=CC=CC=C1)C(=O)NCCC[C@H]2CN3[C@H](CN=C3N2CCC4=CC(=C(C=C4)Cl)Cl)C5CCCCC5,1
16196740,CC1=C(C=C(C=C1)NC(=O)CN2CCC(CC2)CC3=CC=CC=C3)S(=O)(=O)N(C)C.C(=O)(C(=O)O)O,1
16196802,CC1=CC=C(C=C1)S(=O)(=O)NC(C)(C)CN2CCC(CC2)CC3=CC=CC=C3.C(=O)(C(=O)O)O,0
16197074,CCO[C@@H]1[C@H]([C@@H](C=C(O1)C(=O)NC2=CC=CC=C2)C3=CC=C(C=C3)C(F)(F)F)CCCO,1
16197151,CCO[C@H]1[C@@H]([C@H](C=C(O1)C(=O)NCC2=CC=CC=C2)C3=CC=C(C=C3)C(F)(F)F)CCCO,1
16197241,C1CCC(CC1)CCCCN2[C@@H](CNC2=S)CC3=CC=C(C=C3)O,1
16211806,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.O.[Br-],1
16212610,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,1
16217238,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.C(=[N-])=NC#N,1
16218822,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],1
16219385,C(CC(=O)O)C(C(=O)O)N.O,0
16236314,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC=C3)C.[Cl-],1
16242410,CCN1C/C(=C\C2=CC(=C(C=C2)O)OCC)/C(=O)/C(=C/C3=CC(=C(C=C3)O)OCC)/C1.Cl,1
16249618,CCCN1C2=C(C(=NC(=N2)C(C)(C)C)SCC(=O)NC3=NOC(=C3)C)C(=O)N(C1=O)C,1
16253101,CCN1CCN(CC1)C2=C(C=C(C=C2)Cl)NC(=O)C3=CC=C(C=C3)N4C(=CC(=N4)C)C,1
16253144,CCCCN(CC(COC1=CC=CC(=C1)C)O)CC(COC2=CC=CC(=C2)C)O,1
16338356,COC1=C(C=C(C=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)OC)O)/CN(C2)CC4=CC=CC=C4)O,1
16385430,CC1CN(CC(O1)C)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NCCC3=CC=CC=C3C)Cl,1
16396279,CCCCN=C[C@]12CCC(CC1(CCC3[C@@H]2CC[C@]4(C3(CC[C@H]4C5C=CC(=O)O5)O)C)O)O,1
16400050,C[C@@H](C(=O)NCCC1=CC=CC=C1)N2C(=O)[C@@]3(C4=C(CCN3C2=O)C5=CC=CC=C5N4)C,1
16402079,CC(C)C[C@@H](C(=O)NC1CCN(CC1)CC2=CC=CC=C2)N3C(=O)[C@@]4(C5=C(CCN4C3=O)C6=CC=CC=C6N5)C,1
16410501,CN1C(=O)N(C2(C1(NN3C(=O)/C(=C\C4=CC=C(C=C4)OC)/SC3=N2)C5=CC=CC=C5)C6=CC=CC=C6)C,0
16447161,CC1=CC(=CC=C1)CS(=O)(=O)C2=NC=C(C(=N2)C(=O)NCC3=CC4=C(C=C3)OCO4)Cl,1
16463337,CCC1=C(C=C(O1)C(=O)OC)CSC(=N)N.Cl,1
16654936,CCOC(=O)C1=CC=C(C=C1)C2CCC(CC2)NC[C@@H](COC3=CC(=C(C=C3)O)NS(=O)(=O)C)O.Cl,1
16678047,CC(=O)O.CN1CCN(CC1)CN2C(=O)[C@H]3[C@@H]4C=C[C@H]([C@@H]3C2=O)[C@H]5[C@@H]4[C@H]6[C@@H]5C(=O)N(C6=O)CN7CCN(CC7)C,1
16681765,CCC(C)(C)C1=CC(=C(C=C1)OCCCC[N+]2=CC=CC(=C2C)C)C(C)(C)CC.[Br-],1
16681981,CCCCCCCCOC(=O)C1=C(N(C2=CC(=C(C=C21)OC(=O)C)Br)C)CSC(=N)N.Br,1
16681982,CCCCCC(=O)NC1=CC=CC(=C1)C2=NOC3(C2)C[C@@H](N(C3)C(=O)C4=CC=CC=C4C(=O)C5=CC=CC=C5)C(=O)N,1
16682027,CCOC1=CC=CC(=[NH+]C2CCCCC2)C3=C(N(C(=C13)C)C)C.[O-]Cl(=O)(=O)=O,1
16682036,CCOC1=CC=CC(=[NH+]C2CCCCC2)C3=C(NC(=C13)C)C.[O-]Cl(=O)(=O)=O,1
16682136,CCCCCCCCCCCCN1C=CC(=N)C=C1.Br,1
16682553,CCOC(=O)C1=C(OC2=C1C(=C(C=C2)O)CN(C)C)CSCC3=CC=CC=C3.Cl,1
16682576,C1CCC(CC1)C[C@H]2CNC(=S)N2CCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,1
16682585,C1CCC(CC1)C[C@H]2CNC(=S)N2CCC3=CC(=CC=C3)F,1
16682602,C1CCC(CC1)C[C@H]2CN=C(N2CCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N,1
16682612,C1[C@@H](N(C(=N1)N)CCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)CC3=CC=C(C=C3)O,1
16682617,CCCC[C@@H]1CN=C(N1CCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)N,1
16725220,C1CC(CC(OC1)(C(=O)NCCNCCO)C(F)(F)F)CCC2=CC=CC=C2,0
16745336,CC1=C(C=C(C=C1)C(=O)N[C@@H](C)CN2[C@H](CN3C2=NC[C@@H]3CC4=CC=C(C=C4)O)CC5=CC=C(C=C5)OC)Br,1
16745339,CC1=C(C=C(C=C1)C(=O)N[C@@H](C)CN2[C@@H](CN3C2=NC[C@@H]3CC4=CC=CC=C4)CC5=CC=C(C=C5)O)Br,1
16746259,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN(CC)CC)C3=CC(=C(C(=C3)OC)OC)OC)OC)OC,1
16746277,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN3CCCC3)C4=CC(=C(C(=C4)OC)OC)OC)OC)OC,1
16746298,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN3CCCC(C3)C)C4=CC=C(C=C4)OC)OC)OC,1
16746309,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN3CCCC3)C4=CC=C(C=C4)N(C)C)OC)OC,1
16746322,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN3CCCC(C3)C)C4=CC(=C(C(=C4)OC)OC)OC)OC)OC,1
16746323,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN3CCCCC3)C4=CC=C(C=C4)OC)OC)OC,1
16746410,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN3CCCCC3)C4=CC(=C(C(=C4)OC)OC)OC)OC)OC,1
16746585,CC1CCN(CC1)C(=O)C2=C(N=CN2)C(=O)N[C@@H](C)C(=O)OCC3=CC=CC=C3,1
16746649,COC1=CC=C2C(=CC1=O)C(CCC3=CC(=C(C(=C32)OC)OC)OC)N.C(C(C(=O)O)O)(C(=O)O)O,1
16760467,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[K+],0
16808718,CCC1=CC2=C(C=C1)N=C(S2)N(CCCN(C)C)C(=O)C3=CC4=C(C=C3)OCCO4.Cl,1
16832748,COC1=CC=C(C=C1)OCC(CN(CC(COC2=CC=C(C=C2)OC)O)C3=CC(=CC=C3)O)O,1
17367442,CC1=CC(=C(C=C1OC)C)CNCCC2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,1
17578393,CC(C)(C)OC(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N3CCC[C@H]3C(=O)NCC4=CC=C(C=C4)OC,1
17756958,COC1=CC=C(C=C1)OCCCN2C3=CC=CC=C3N=C2CCNC(=O)C4CCCCC4,0
18526314,C1=CC(=CC=C1N/C=C/C=C/C=NC2=CC=C(C=C2)Br)Br.Cl,0
19654240,C1CN(CCC1NC(=S)NC2=CC(=CC(=C2)Cl)Cl)CC3=CC=CC=C3,0
20840647,C1CC(C2=C(C1C3=CC=C(C=C3)F)C=CC(=C2)F)N4CCN(CC4)CCO.C(=C\C(=O)O)\C(=O)O,1
20841747,C1=CC=C(C=C1)[NH3+].[N+](=O)([O-])[O-],0
20855937,CC1=CC(=CC=C1)CCNC(=O)C2=CC=CC3=C2C(=O)N(C3)C4CCCCC4,1
20857484,CCCCN(CC)CCNC(=O)C1=CC2=C(S1)C3=CC=CC=C3N(C2=O)C,1
20859827,CC1CCCN(C1)CCCNC(=O)C2CCN(CC2)CC3=C(OC(=N3)C4=CC=C(C=C4)Cl)C,1
20865391,CCCCN(CC)CCCNC(=O)C1=CC2=C(S1)C3=CC=CC=C3N(C2=O)CC,1
20868233,CCN1CCN(CC1)C2=CC(=C3C4=C(C5=CC=CC=C5C3=O)ON=C24)N6CCN(CC6)C(=O)C7=CC=CO7,1
20877970,CC1CCCC(N1CCCNC(=O)C2=CC3=C(S2)C4=CC=CC=C4OC3)C,0
20912415,CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)C3CCCN(C3)C4=NC=NC5=C4N=C6N5CCCCC6,1
