Gene,Sample1,Sample2,Sample3
9.1607,9.1607,9.1119,218450_at
7.5234,7.5234,8.338,218474_s_at
7.2192,7.2192,8.3819,218529_at
5.6582,5.6582,6.4387,218547_at
9.5607,9.5607,9.7338,218571_s_at
6.4286,6.4286,7.7907,218581_at
5.6927,5.6927,6.494,218584_at
8.7682,8.7682,9.2575,218595_s_at
6.8963,6.8963,7.246,218597_s_at
11.1951,11.1951,10.5085,218679_s_at
4.4958,4.4958,4.77,218695_at
9.7449,9.7449,7.7851,218742_at
6.5747,6.5747,6.209,218743_at
4.5089,4.5089,4.1152,218744_s_at
7.4843,7.4843,7.8022,218755_at
6.6032,6.6032,5.7452,218780_at
8.161,8.161,8.5899,218794_s_at
8.7795,8.7795,8.0849,218807_at
6.4497,6.4497,8.1344,218826_at
10.2425,10.2425,10.3737,218845_at
9.0597,9.0597,9.2935,218852_at
10.3207,10.3207,9.5878,218856_at
5.6608,5.6608,5.6599,218898_at
5.9024,5.9024,4.7377,218910_at
8.4569,8.4569,8.3188,218961_s_at
9.1766,9.1766,8.6202,219016_at
4.5473,4.5473,4.8254,219051_x_at
7.8791,7.8791,8.9769,219061_s_at
9.7948,9.7948,10.1357,219076_s_at
5.9067,5.9067,6.5511,219082_at
5.8713,5.8713,4.838,219127_at
6.0723,6.0723,6.7819,219170_at
8.4771,8.4771,8.323,219184_x_at
5.7116,5.7116,5.5489,219222_at
4.8485,4.8485,6.1939,219270_at
8.8206,8.8206,9.3928,219281_at
6.7519,6.7519,6.1981,219352_at
7.5464,7.5464,7.0991,219363_s_at
6.9454,6.9454,6.9577,219384_s_at
5.4695,5.4695,5.5711,219390_at
8.6877,8.6877,9.061,219485_s_at
8.062,8.062,7.9445,219492_at
5.5069,5.5069,5.93,219573_at
5.3583,5.3583,5.4551,219581_at
9.516,9.516,8.075,219711_at
6.2772,6.2772,6.312,219742_at
8.0465,8.0465,7.3412,219821_s_at
4.1151,4.1151,6.1594,219888_at
6.4865,6.4865,5.9564,219952_s_at
5.8137,5.8137,6.4194,219968_at
4.4341,4.4341,5.2749,220091_at
8.9076,8.9076,9.4808,220094_s_at
8.863,8.863,9.1255,220127_s_at
7.0508,7.0508,7.9594,220140_s_at
7.5398,7.5398,8.239,220643_s_at
9.5528,9.5528,9.2699,221046_s_at
6.0861,6.0861,6.0426,221081_s_at
4.3013,4.3013,4.3208,221142_s_at
12.3629,12.3629,11.6256,221230_s_at
7.0844,7.0844,8.0116,221449_s_at
8.6376,8.6376,8.3244,221482_s_at
10.0966,10.0966,10.2535,221492_s_at
8.1375,8.1375,8.2726,221514_at
7.4296,7.4296,8.1477,221531_at
6.7835,6.7835,7.1313,221549_at
4.4052,4.4052,4.3884,221552_at
4.7945,4.7945,5.0802,221567_at
6.692,6.692,6.1041,221610_s_at
8.2523,8.2523,7.8628,221641_s_at
7.6396,7.6396,6.7935,221732_at
11.4438,11.4438,12.1398,221741_s_at
7.0356,7.0356,7.5683,221750_at
7.5476,7.5476,7.1316,221779_at
5.0018,5.0018,6.0864,221856_s_at
8.4269,8.4269,8.5223,222125_s_at
9.0743,9.0743,6.755,222217_s_at
7.2491,7.2491,6.6213,336_at
7.0808,7.0808,7.4854,40562_at
7.1744,7.1744,5.7089,89476_r_at
14.391,14.391,14.5026,200024_at
13.6444,13.6444,13.1178,200059_s_at
11.4203,11.4203,12.1182,200060_s_at
14.6701,14.6701,14.7855,200081_s_at
8.2666,8.2666,6.6704,200602_at
11.3166,11.3166,11.3278,200614_at
8.9746,8.9746,10.0874,200622_x_at
9.8934,9.8934,11.014,200711_s_at
8.9697,8.9697,8.7677,200768_s_at
8.3319,8.3319,7.497,200799_at
13.1135,13.1135,14.3611,200807_s_at
13.8832,13.8832,13.4958,200810_s_at
13.4661,13.4661,13.5058,200814_at
10.8202,10.8202,11.7896,200830_at
10.787,10.787,11.3056,200882_s_at
12.3901,12.3901,13.2627,200886_s_at
12.7595,12.7595,13.2091,200966_x_at
13.9502,13.9502,12.8486,200989_at
8.904,8.904,8.9752,201052_s_at
4.1152,4.1152,4.1153,201058_s_at
5.4011,5.4011,5.6899,201069_at
9.8924,9.8924,9.9951,201102_s_at
12.1975,12.1975,11.6384,201152_s_at
12.688,12.688,13.4077,201202_at
6.5413,6.5413,6.6614,201334_s_at
12.3449,12.3449,12.86,201453_x_at
11.2092,11.2092,10.6002,201460_at
6.6299,6.6299,6.6262,201469_s_at
8.9222,8.9222,9.2207,201471_s_at
14.4007,14.4007,12.9732,201502_s_at
5.2318,5.2318,6.5611,201536_at
5.6037,5.6037,6.6577,201693_s_at
12.8524,12.8524,12.2003,201700_at
7.9598,7.9598,8.4663,201746_at
12.1263,12.1263,11.94,201762_s_at
6.0864,6.0864,7.0139,201763_s_at
7.446,7.446,8.8527,201841_s_at
9.9176,9.9176,12.2947,201853_s_at
11.1285,11.1285,9.1004,201959_s_at
11.7919,11.7919,11.8647,202076_at
7.3278,7.3278,7.8612,202100_at
7.0768,7.0768,8.0436,202208_s_at
7.0871,7.0871,6.1467,202224_at
6.5967,6.5967,7.1448,202240_at
8.7373,8.7373,9.9214,202246_s_at
4.7937,4.7937,4.9968,202310_s_at
11.19,11.19,10.1326,202332_at
7.0323,7.0323,6.7694,202368_s_at
4.9791,4.9791,5.8206,202454_s_at
6.463,6.463,6.77,202507_s_at
12.3568,12.3568,9.5474,202555_s_at
4.4828,4.4828,4.8182,202627_s_at
5.6733,5.6733,6.396,202637_s_at
7.3532,7.3532,7.843,202647_s_at
11.2179,11.2179,10.9578,202659_at
9.7544,9.7544,7.5787,202677_at
4.6259,4.6259,4.1154,202743_at
9.9318,9.9318,9.9232,202870_s_at
9.2369,9.2369,9.222,203007_x_at
9.7526,9.7526,8.6882,203110_at
7.3677,7.3677,7.0162,203123_s_at
8.9389,8.9389,8.5733,203132_at
8.8263,8.8263,8.7555,203135_at
7.1691,7.1691,7.4712,203277_at
9.579,9.579,8.5313,203315_at
4.3576,4.3576,5.7133,203381_s_at
11.3464,11.3464,8.7806,203408_s_at
6.6488,6.6488,6.2062,203565_s_at
4.1153,4.1153,4.1155,203639_s_at
5.7761,5.7761,5.0938,203665_at
7.4893,7.4893,7.4843,203696_s_at
5.536,5.536,4.9745,203705_s_at
8.0388,8.0388,8.1517,203927_at
6.6834,6.6834,6.8312,203952_at
4.1154,4.1154,4.1156,204014_at
4.6274,4.6274,4.689,204039_at
8.7851,8.7851,7.3983,204061_at
5.9059,5.9059,6.4126,204092_s_at
8.7357,8.7357,9.1509,204093_at
13.3412,13.3412,9.4536,204131_s_at
5.1801,5.1801,5.0749,204191_at
8.605,8.605,7.9956,204297_at
10.3959,10.3959,9.2609,204369_at
4.4377,4.4377,5.2863,204420_at
6.0576,6.0576,5.5272,204451_at
5.8206,5.8206,5.3909,204466_s_at
4.6382,4.6382,4.1157,204475_at
7.0363,7.0363,7.3032,204531_s_at
5.5333,5.5333,6.0266,204579_at
4.1155,4.1155,5.0999,204654_s_at
8.3193,8.3193,9.8403,204695_at
8.1704,8.1704,7.4062,204725_s_at
4.4671,4.4671,4.8228,204748_at
4.6602,4.6602,5.025,204995_at
6.6035,6.6035,5.5827,204999_s_at
6.077,6.077,5.8962,205026_at
9.5348,9.5348,9.443,205034_at
9.0666,9.0666,8.6732,205039_s_at
6.8519,6.8519,4.8544,205067_at
4.2856,4.2856,4.1158,205153_s_at
9.7913,9.7913,11.0756,205349_at
7.4173,7.4173,7.6021,205393_s_at
7.1555,7.1555,8.1371,205417_s_at
5.1064,5.1064,4.9554,205463_s_at
6.0806,6.0806,5.786,205467_at
4.1156,4.1156,4.7451,205498_at
7.1008,7.1008,6.9166,205500_at
8.7488,8.7488,9.3876,205504_at
4.1157,4.1157,4.6114,205581_s_at
4.6513,4.6513,4.6142,205897_at
5.0329,5.0329,6.1074,205899_at
4.1158,4.1158,4.513,206070_s_at
8.0116,8.0116,5.8521,206099_at
4.4798,4.4798,5.5034,206170_at
4.1159,4.1159,5.3796,206254_at
6.8449,6.8449,6.6837,206501_x_at
8.8448,8.8448,9.3629,206562_s_at
6.9706,6.9706,8.9491,206687_s_at
6.5835,6.5835,6.2389,206752_s_at
5.0127,5.0127,5.2506,207034_s_at
5.1381,5.1381,6.5171,207039_at
6.3634,6.3634,6.9772,207042_at
6.3057,6.3057,5.9831,207143_at
9.8906,9.8906,8.5702,207181_s_at
7.1228,7.1228,7.2014,207199_at
7.4767,7.4767,9.4649,207238_s_at
4.3466,4.3466,4.1159,207334_s_at
7.2076,7.2076,6.8739,207416_s_at
6.1784,6.1784,7.0597,207419_s_at
6.0088,6.0088,6.6642,207535_s_at
10.4963,10.4963,11.4634,207540_s_at
10.4534,10.4534,10.3195,207805_s_at
4.5824,4.5824,4.9196,207808_s_at
5.3144,5.3144,6.1394,207847_s_at
6.836,6.836,5.243,207968_s_at
6.4126,6.4126,8.3886,207993_s_at
5.3781,5.3781,5.6692,208025_s_at
7.0867,7.0867,7.5494,208050_s_at
5.6618,5.6618,5.6929,208478_s_at
8.3089,8.3089,9.5647,208611_s_at
8.0893,8.0893,8.9052,208624_s_at
10.5912,10.5912,11.9058,208644_at
14.1135,14.1135,14.1303,208687_x_at
7.9362,7.9362,8.2064,208708_x_at
5.199,5.199,5.5009,208711_s_at
10.7252,10.7252,9.999,208728_s_at
7.3053,7.3053,7.8831,208891_at
14.4436,14.4436,14.4436,208894_at
11.8481,11.8481,12.5063,208905_at
5.4428,5.4428,6.3309,208908_s_at
7.3886,7.3886,7.9003,208945_s_at
4.8203,4.8203,5.6649,208992_s_at
12.6741,12.6741,11.884,209040_s_at
7.442,7.442,7.0918,209050_s_at
11.1692,11.1692,10.1409,209112_at
9.0161,9.0161,9.7073,209257_s_at
7.9541,7.9541,9.274,209464_at
8.0375,8.0375,8.165,209467_s_at
8.7116,8.7116,8.9558,209572_s_at
7.3574,7.3574,7.3854,209576_at
4.8129,4.8129,5.1844,209588_at
5.5489,5.5489,5.558,209615_s_at
8.4816,8.4816,9.7005,209682_at
6.415,6.415,6.5747,209747_at
4.9848,4.9848,5.5734,209774_x_at
9.4476,9.4476,9.0359,209860_s_at
4.9644,4.9644,5.3051,209875_s_at
10.1451,10.1451,10.4054,209939_x_at
6.6766,6.6766,6.602,210038_at
10.2746,10.2746,7.5312,210105_s_at
4.116,4.116,4.5053,210145_at
5.3249,5.3249,7.3225,210337_s_at
7.1034,7.1034,11.3353,210754_s_at
5.8407,5.8407,6.6436,210761_s_at
8.1397,8.1397,8.4648,211297_s_at
9.4334,9.4334,10.1809,211318_s_at
4.1161,4.1161,4.116,211518_s_at
9.0038,9.0038,8.3253,211729_x_at
8.5203,8.5203,8.9952,211758_x_at
4.9453,4.9453,4.4205,211980_at
7.9221,7.9221,8.2666,212051_at
4.1161,4.1161,4.1161,212143_s_at
8.0255,8.0255,9.7321,212281_s_at
11.9106,11.9106,13.3694,212287_at
9.7736,9.7736,11.1692,212330_at
7.4977,7.4977,7.5638,212740_at
7.2706,7.2706,7.379,212849_at
5.662,5.662,5.2399,213191_at
4.5357,4.5357,4.4927,213324_at
6.9418,6.9418,6.4494,213384_x_at
9.1043,9.1043,9.8548,213702_x_at
4.3267,4.3267,4.321,213721_at
5.5888,5.5888,6.4437,214062_x_at
8.2335,8.2335,9.6778,214086_s_at
8.8436,8.8436,8.3037,214274_s_at
7.3847,7.3847,7.6593,214435_x_at
5.5825,5.5825,6.1239,214447_at
7.8775,7.8775,8.2888,214710_s_at
5.1593,5.1593,6.4097,216347_s_at
4.3172,4.3172,4.1161,216598_s_at
7.7254,7.7254,8.5339,217140_s_at
13.6972,13.6972,13.1478,217478_s_at
6.9603,6.9603,7.4331,217496_s_at
12.3209,12.3209,13.2538,217871_s_at
4.3966,4.3966,4.8816,218292_s_at
8.3857,8.3857,7.3172,218457_s_at
5.7275,5.7275,6.0272,218498_s_at
8.8852,8.8852,9.3701,218619_s_at
7.5186,7.5186,7.0971,218847_at
7.927,7.927,6.9791,218902_at
5.2918,5.2918,5.7611,218995_s_at
6.6818,6.6818,6.1758,219208_at
5.2471,5.2471,4.4616,219461_at
4.3062,4.3062,5.3537,221060_s_at
4.6663,4.6663,4.1162,221308_at
10.4197,10.4197,10.4413,221478_at
7.8844,7.8844,7.8066,221539_at
5.3509,5.3509,5.7002,221562_s_at
7.1154,7.1154,7.947,222103_at
4.8866,4.8866,5.4095,34408_at
9.0755,9.0755,8.6492,36936_at
6.5538,6.5538,4.7312,37152_at
8.367,8.367,7.8909,40829_at
9.0749,9.0749,9.7218,56197_at
7.7207,7.7207,7.5095,1053_at
9.6879,9.6879,10.1546,200618_at
12.2485,12.2485,12.3004,200811_at
10.5732,10.5732,11.1522,201007_at
6.8746,6.8746,7.3747,201127_s_at
11.8671,11.8671,10.8728,201153_s_at
13.7132,13.7132,12.1208,201161_s_at
6.6364,6.6364,7.1178,201207_at
7.8062,7.8062,8.041,201223_s_at
10.8595,10.8595,10.9133,201225_s_at
10.7445,10.7445,10.2162,201236_s_at
7.6055,7.6055,8.3498,201250_s_at
9.9756,9.9756,9.6479,201263_at
10.9102,10.9102,9.5006,201328_at
9.2692,9.2692,8.9216,201331_s_at
9.733,9.733,10.4778,201347_x_at
9.145,9.145,8.9211,201366_at
8.0967,8.0967,10.2055,201489_at
8.7957,8.7957,9.2747,201513_at
11.1454,11.1454,11.0414,201558_at
11.1848,11.1848,10.8937,201594_s_at
7.7382,7.7382,7.4788,201644_at
7.5356,7.5356,7.4974,201673_s_at
7.5999,7.5999,8.2546,201675_at
9.4506,9.4506,8.4826,201704_at
6.7218,6.7218,6.4372,201707_at
6.1894,6.1894,6.3407,201735_s_at
13.3085,13.3085,12.8867,201738_at
6.2884,6.2884,6.2964,201739_at
4.1162,4.1162,4.1163,201743_at
9.0199,9.0199,8.6297,201794_s_at
10.9873,10.9873,10.9239,201804_x_at
10.1399,10.1399,9.3731,201807_at
8.6997,8.6997,7.9134,201889_at
13.8553,13.8553,11.1051,201924_at
8.4786,8.4786,10.3458,201931_at
12.7778,12.7778,10.8056,201960_s_at
9.9214,9.9214,8.1686,201963_at
8.3342,8.3342,8.5041,202025_x_at
10.0204,10.0204,9.2733,202032_s_at
9.0093,9.0093,9.6495,202038_at
8.0099,8.0099,7.7602,202083_s_at
8.1243,8.1243,8.6942,202108_at
11.0366,11.0366,8.3319,202114_at
8.4991,8.4991,8.2569,202128_at
6.4928,6.4928,7.8896,202207_at
7.2633,7.2633,7.1604,202328_s_at
7.9508,7.9508,8.2957,202331_at
8.5446,8.5446,8.3718,202361_at
8.9419,8.9419,8.5472,202362_at
7.7733,7.7733,7.5231,202369_s_at
8.7221,8.7221,8.7666,202401_s_at
8.2602,8.2602,8.0154,202414_at
9.2078,9.2078,8.4991,202429_s_at
8.9509,8.9509,8.8754,202441_at
6.8586,6.8586,6.572,202452_at
10.9363,10.9363,11.7643,202521_at
6.5919,6.5919,6.3442,202535_at
7.6855,7.6855,7.1411,202624_s_at
7.6924,7.6924,12.5952,202626_s_at
8.3155,8.3155,9.2099,202691_at
5.6427,5.6427,5.7189,202734_at
7.3165,7.3165,8.0832,202772_at
10.446,10.446,9.2775,202798_at
9.6654,9.6654,10.0431,202829_s_at
8.1384,8.1384,7.734,202866_at
6.535,6.535,4.8252,202894_at
11.9351,11.9351,9.3244,202946_s_at
7.6202,7.6202,8.1173,203008_x_at
9.5045,9.5045,10.0087,203026_at
7.7141,7.7141,6.1345,203080_s_at
8.9011,8.9011,9.4416,203094_at
7.2678,7.2678,7.1064,203124_s_at
8.1495,8.1495,9.1732,203126_at
7.0409,7.0409,6.2853,203155_at
8.219,8.219,8.8002,203241_at
9.5782,9.5782,9.1958,203250_at
7.3057,7.3057,7.3893,203328_x_at
8.1583,8.1583,8.9898,203334_at
7.7425,7.7425,7.7823,203447_at
4.7353,4.7353,4.1164,203499_at
5.5213,5.5213,5.4504,203562_at
6.7399,6.7399,7.3518,203573_s_at
9.0978,9.0978,9.2761,203594_at
6.5559,6.5559,5.9617,203596_s_at
7.5256,7.5256,8.847,203646_at
8.2883,8.2883,7.9811,203720_s_at
8.4446,8.4446,8.3446,203764_at
8.5905,8.5905,7.9913,203773_x_at
7.3965,7.3965,7.6179,203806_s_at
8.4796,8.4796,8.93,203905_at
5.4875,5.4875,5.0133,203963_at
6.8876,6.8876,7.0935,203965_at
6.0568,6.0568,5.6907,204017_at
9.4498,9.4498,8.7918,204054_at
10.39,10.39,9.3579,204158_s_at
8.2754,8.2754,7.6373,204168_at
5.5897,5.5897,5.2016,204217_s_at
6.0922,6.0922,6.1998,204225_at
6.3582,6.3582,6.8486,204324_s_at
4.9009,4.9009,4.1164,204497_at
7.3365,7.3365,8.1923,204608_at
4.4722,4.4722,4.6508,204611_s_at
5.681,5.681,5.346,204653_at
7.1157,7.1157,7.3652,204742_s_at
8.8025,8.8025,9.721,204752_x_at
4.1163,4.1163,5.2258,204755_x_at
5.1706,5.1706,4.8411,204765_at
8.2823,8.2823,8.8585,204772_s_at
6.4395,6.4395,6.6645,204925_at
4.3892,4.3892,4.7438,204952_at
8.8361,8.8361,8.2172,204978_at
7.4778,7.4778,6.8931,204998_s_at
4.4053,4.4053,4.5226,205031_at
5.5649,5.5649,5.3394,205079_s_at
5.1721,5.1721,4.7294,205227_at
8.3954,8.3954,8.9146,205251_at
8.1335,8.1335,8.6582,205324_s_at
7.3872,7.3872,7.1633,205340_at
5.6493,5.6493,6.5081,205406_s_at
10.6278,10.6278,11.0558,205480_s_at
11.43,11.43,10.9347,205548_s_at
7.9794,7.9794,8.538,205667_at
5.1937,5.1937,5.0923,205741_s_at
5.005,5.005,5.4108,205774_at
5.9951,5.9951,5.5885,205919_at
10.1905,10.1905,11.96,206398_s_at
6.1261,6.1261,6.8347,206414_s_at
6.1292,6.1292,6.0402,207038_at
5.3841,5.3841,4.9144,207290_at
6.4778,6.4778,7.2639,207467_x_at
4.6623,4.6623,5.7152,207749_s_at
9.1313,9.1313,9.4104,207831_x_at
8.4747,8.4747,9.8557,207939_x_at
10.8565,10.8565,12.5354,208078_s_at
6.6883,6.6883,6.4265,208249_s_at
7.0518,7.0518,7.6747,208290_s_at
7.9674,7.9674,9.0591,208445_s_at
5.3189,5.3189,6.2318,208741_at
5.3896,5.3896,6.3698,208879_x_at
9.2348,9.2348,9.5886,208946_s_at
6.6314,6.6314,5.8902,209147_s_at
10.0711,10.0711,10.4173,209259_s_at
7.0541,7.0541,6.8411,209307_at
8.4707,8.4707,8.9569,209394_at
5.884,5.884,6.3236,209460_at
6.0886,6.0886,4.2785,209691_s_at
6.8921,6.8921,6.6895,209724_s_at
11.7058,11.7058,12.8148,209760_at
8.5066,8.5066,7.9453,209911_x_at
4.7612,4.7612,5.7801,210074_at
7.38,7.38,7.1474,210241_s_at
9.2058,9.2058,8.2395,210473_s_at
9.1739,9.1739,9.0434,210563_x_at
6.5838,6.5838,7.0432,210582_s_at
7.8612,7.8612,8.4361,210695_s_at
7.3907,7.3907,6.6222,210811_s_at
4.8094,4.8094,5.2713,211330_s_at
4.3911,4.3911,4.3322,211605_s_at
8.603,8.603,9.8778,212038_s_at
8.1102,8.1102,8.0711,212049_at
7.6251,7.6251,9.8295,212282_at
8.9017,8.9017,9.7406,212345_s_at
9.4126,9.4126,9.7823,212449_s_at
5.4101,5.4101,5.7204,212651_at
8.119,8.119,8.1102,212726_at
7.237,7.237,9.9478,212737_at
4.3849,4.3849,6.3919,212770_at
7.4908,7.4908,6.471,212830_at
5.2495,5.2495,5.1948,212850_s_at
4.8674,4.8674,4.4058,213110_s_at
5.5876,5.5876,5.6778,213119_at
8.3939,8.3939,7.7982,213152_s_at
10.7898,10.7898,9.1482,213153_at
7.8978,7.8978,7.7297,213196_at
7.7421,7.7421,8.1762,213370_s_at
8.9989,8.9989,8.78,213390_at
10.1069,10.1069,10.6544,213531_s_at
6.2477,6.2477,7.0644,213772_s_at
10.7293,10.7293,10.0166,213918_s_at
8.493,8.493,8.3579,214106_s_at
7.8656,7.8656,8.0663,214221_at
8.7935,8.7935,8.9175,214473_x_at
7.5698,7.5698,7.3751,215497_s_at
9.3615,9.3615,9.0998,217734_s_at
11.069,11.069,11.1951,217745_s_at
9.2355,9.2355,8.6904,217830_s_at
11.7036,11.7036,11.2144,217870_s_at
6.8296,6.8296,7.6206,217960_s_at
8.9569,8.9569,8.8258,217971_at
8.1353,8.1353,7.9283,218068_s_at
10.1315,10.1315,10.347,218140_x_at
7.8157,7.8157,7.385,218255_s_at
8.7307,8.7307,8.5672,218271_s_at
8.0107,8.0107,7.4352,218397_at
11.8576,11.8576,12.7668,218462_at
7.75,7.75,6.7531,218523_at
7.4424,7.4424,7.7598,218542_at
8.9413,8.9413,8.7204,218577_at
9.6463,9.6463,10.8448,218642_s_at
8.2317,8.2317,8.7477,218667_at
9.0483,9.0483,8.8533,218788_s_at
8.3202,8.3202,9.0508,218809_at
5.6592,5.6592,5.4324,218828_at
7.2526,7.2526,5.1485,218854_at
7.0303,7.0303,6.7509,218916_at
7.2533,7.2533,7.1939,218948_at
9.6031,9.6031,10.0832,219069_at
4.4544,4.4544,4.9384,219327_s_at
6.4188,6.4188,7.0067,219382_at
7.0827,7.0827,7.3432,219459_at
9.2038,9.2038,7.2945,219460_s_at
7.1303,7.1303,7.0764,219499_at
6.5239,6.5239,6.99,219650_at
7.9719,7.9719,6.3355,219654_at
5.5418,5.5418,5.4143,220161_s_at
7.6985,7.6985,7.2308,220661_s_at
8.7483,8.7483,9.3315,220964_s_at
6.0091,6.0091,6.0497,221223_x_at
5.9591,5.9591,6.8277,221227_x_at
5.3322,5.3322,5.6508,221245_s_at
6.7712,6.7712,5.3279,221560_at
7.5806,7.5806,7.4453,221848_at
4.4019,4.4019,4.3463,221887_s_at
6.177,6.177,6.1602,57703_at
13.8665,13.8665,13.9278,200005_at
14.1693,14.1693,14.0348,200007_at
13.9841,13.9841,13.9221,200693_at
14.3149,14.3149,14.4577,200943_at
9.2342,9.2342,7.6544,200991_s_at
9.2403,9.2403,9.5536,201145_at
10.6172,10.6172,11.5831,201173_x_at
10.7955,10.7955,11.7441,201241_at
11.5376,11.5376,12.7057,201290_at
9.5766,9.5766,10.1959,201527_at
9.7492,9.7492,9.927,201652_at
9.5442,9.5442,10.1651,201751_at
10.3679,10.3679,11.5294,202041_s_at
8.4826,8.4826,8.2014,202486_at
11.0673,11.0673,11.1085,202553_s_at
9.2288,9.2288,9.8001,202939_at
9.9545,9.9545,9.4229,203478_at
7.1664,7.1664,6.9723,204877_s_at
5.1587,5.1587,4.7675,206177_s_at
4.6856,4.6856,4.6581,206531_at
8.8521,8.8521,9.2302,206689_x_at
14.246,14.246,14.0688,207721_x_at
9.965,9.965,10.9332,208787_at
10.1388,10.1388,9.8879,208822_s_at
10.4042,10.4042,10.4304,209313_at
7.6229,7.6229,7.7449,209320_at
7.7512,7.7512,8.0629,209929_s_at
6.3303,6.3303,6.1984,210160_at
13.6549,13.6549,12.8111,210927_x_at
11.6021,11.6021,9.9242,212447_at
12.0106,12.0106,11.4358,212519_at
9.0603,9.0603,9.4192,212544_at
7.3854,7.3854,7.604,212564_at
8.2177,8.2177,7.5867,212663_at
9.1879,9.1879,9.2105,212673_at
8.4181,8.4181,8.3747,213876_x_at
4.3556,4.3556,4.8686,216239_at
6.9024,6.9024,6.3848,217511_at
10.0107,10.0107,9.6829,217726_at
8.0841,8.0841,8.7094,217907_at
9.7727,9.7727,9.2837,218268_at
9.5878,9.5878,10.7656,218357_s_at
8.2934,8.2934,8.448,218408_at
12.6325,12.6325,12.449,218495_at
5.6069,5.6069,6.0955,218588_s_at
6.8812,6.8812,7.2295,218725_at
5.9436,5.9436,6.843,219053_s_at
7.6878,7.6878,7.8085,219445_at
6.4585,6.4585,5.8837,221090_s_at
10.2557,10.2557,10.0293,222251_s_at
11.6147,11.6147,11.1761,200000_s_at
12.5257,12.5257,12.8524,200014_s_at
14.685,14.685,14.5532,200023_s_at
10.9563,10.9563,12.4838,200028_s_at
13.1308,13.1308,13.1392,200040_at
9.9785,9.9785,10.7403,200046_at
8.7895,8.7895,8.088,200050_at
14.4104,14.4104,14.2567,200077_s_at
11.378,11.378,10.8832,200595_s_at
10.794,10.794,10.7685,200599_s_at
11.1865,11.1865,12.0416,200619_at
11.1051,11.1051,11.0494,200625_s_at
12.0913,12.0913,12.0677,200645_at
12.1947,12.1947,12.0466,200662_s_at
11.9649,11.9649,12.1344,200669_s_at
13.6919,13.6919,14.2781,200713_s_at
10.7005,10.7005,10.1767,200729_s_at
11.2711,11.2711,10.3307,200761_s_at
8.4682,8.4682,7.5616,200765_x_at
8.5309,8.5309,10.3853,200782_at
8.7952,8.7952,9.3987,200802_at
11.0542,11.0542,11.5479,200812_at
12.3478,12.3478,12.2144,200829_x_at
10.0166,10.0166,9.9497,200837_at
13.2091,13.2091,12.7778,200870_at
13.0922,13.0922,13.3365,200873_s_at
12.0756,12.0756,12.4552,200876_s_at
10.2436,10.2436,11.064,200883_at
11.2531,11.2531,12.129,200910_at
8.943,8.943,9.9138,200919_at
9.6562,9.6562,9.4164,200932_s_at
10.4754,10.4754,10.2757,200977_s_at
12.3179,12.3179,13.4125,200978_at
9.5301,9.5301,10.3037,200980_s_at
11.6384,11.6384,10.6041,201004_at
11.4972,11.4972,12.1864,201066_at
11.8151,11.8151,11.7666,201068_s_at
13.5973,13.5973,14.1079,201119_s_at
8.5177,8.5177,9.3167,201172_x_at
8.6471,8.6471,8.9891,201176_s_at
12.449,12.449,12.5585,201227_s_at
11.6883,11.6883,12.1155,201244_s_at
11.239,11.239,10.5835,201255_x_at
10.2391,10.2391,9.9902,201300_s_at
7.6836,7.6836,7.2561,201302_at
12.7963,12.7963,14.2297,201303_at
13.9389,13.9389,14.1135,201322_at
8.9199,8.9199,8.5931,201330_at
6.3433,6.3433,6.8906,201341_at
8.542,8.542,8.7194,201346_at
5.121,5.121,6.0787,201348_at
11.9978,11.9978,10.5286,201395_at
11.5052,11.5052,12.4272,201400_at
9.5686,9.5686,9.355,201459_at
10.3888,10.3888,9.8366,201493_s_at
4.778,4.778,4.86,201505_at
7.654,7.654,7.7536,201511_at
8.5889,8.5889,9.0527,201516_at
9.7501,9.7501,9.8143,201546_at
13.1652,13.1652,13.2763,201584_s_at
10.4864,10.4864,11.7989,201587_s_at
9.2234,9.2234,9.0818,201598_s_at
9.0298,9.0298,9.667,201632_at
6.2085,6.2085,6.4013,201661_s_at
11.1235,11.1235,11.142,201682_at
7.6686,7.6686,8.105,201689_s_at
11.4832,11.4832,12.257,201696_at
9.061,9.061,9.4687,201717_at
9.283,9.283,10.1884,201758_at
12.0466,12.0466,11.735,201786_s_at
5.142,5.142,4.1165,201798_s_at
11.4952,11.4952,9.29,201845_s_at
9.9631,9.9631,10.5964,201863_at
10.3081,10.3081,10.3251,201900_s_at
14.012,14.012,14.1247,201922_at
8.234,8.234,9.1845,201950_x_at
9.4755,9.4755,8.4599,202074_s_at
12.6361,12.6361,12.5518,202097_at
10.7334,10.7334,10.9471,202105_at
7.32,7.32,7.1916,202111_at
4.639,4.639,4.4281,202112_at
4.1164,4.1164,4.5285,202178_at
8.9952,8.9952,9.6578,202276_at
13.5058,13.5058,13.0588,202298_at
11.9675,11.9675,12.695,202306_at
8.7494,8.7494,10.2824,202337_at
10.3296,10.3296,9.4393,202365_at
6.5296,6.5296,6.6111,202366_at
8.5355,8.5355,9.4975,202391_at
10.355,10.355,10.9858,202408_s_at
4.6813,4.6813,4.2805,202489_s_at
8.5006,8.5006,8.7789,202513_s_at
9.8823,9.8823,10.8653,202546_at
4.6562,4.6562,5.7784,202575_at
9.4067,9.4067,9.5223,202583_s_at
4.9438,4.9438,6.1002,202607_at
8.0423,8.0423,8.3352,202655_at
